PAIS,ANO,DEWEY PRINCIPAL,TRADUCCIÓN,EDITORIAL,CANTIDAD
Panamá,2017,700 - Las Artes  Bellas artes y artes decorativas,NO,"EDITORIAL SUSAETA EDICIONES PANAMA, S A.",2
Panamá,2017,700 - Las Artes Bellas artes y artes decorativas,NO,"ALTAMIRANDA FELEZ, PEDRO",1
Panamá,2017,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,2
Panamá,2017,700 - Las Artes Bellas artes y artes decorativas,NO,LEXUS EDITORES,3
Panamá,2017,700 - Las Artes Bellas artes y artes decorativas,SÍ,"NG-ART AND GALLERY, CORP.",1
Panamá,2017,800 - Literatura y retórica,NO,"BATISTA DE VICENTE, EDUARDO ALBERTO",4
Panamá,2017,800 - Literatura y retórica,NO,EDITORIAL MARIANO AROSEMENA (INAC),9
Panamá,2017,800 - Literatura y retórica,NO,FORMACION UNIVERSAL Y GESTION ARTISTICA EDITORIAL,6
Panamá,2017,800 - Literatura y retórica,NO,KADI INTERNATIONAL S.A,8
Panamá,2017,800 - Literatura y retórica,NO,PIGGY PRESS,14
Panamá,2017,800 - Literatura y retórica,SÍ,"BATISTA DE VICENTE, EDUARDO ALBERTO",2
Panamá,2017,800 - Literatura y retórica,SÍ,"EDICIONES PELO MALO, CARTONERA",1
Panamá,2017,800 - Literatura y retórica,SÍ,PIGGY PRESS,4
Panamá,2017,800 - Literatura y retórica,SÍ,"ROMEO, EMILY",1
Panamá,2017,900 - Geografía e historia,NO,EDICIONES BALBOA,2
Panamá,2017,900 - Geografía e historia,NO,"EDITORA NOVO ART, S.A.",3
Panamá,2017,900 - Geografía e historia,NO,EDITORES Y AUTORES NACIONALES,7
Panamá,2017,900 - Geografía e historia,NO,INSTITUTO GEOGRAFICO NACIONAL TOMMY GUARDIA,8
Panamá,2017,900 - Geografía e historia,NO,PIGGY PRESS,4
Panamá,2017,900 - Geografía e historia,SÍ,PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO,1
Panamá,2018,0 - Generalidades,NO,EDITORES Y AUTORES NACIONALES,3
Panamá,2018,0 - Generalidades,NO,"EDITORIAL SUSAETA EDICIONES PANAMA, S A.",2
Panamá,2018,0 - Generalidades,NO,KADI INTERNATIONAL S.A,40
Panamá,2018,0 - Generalidades,NO,LEXUS EDITORES,3
Panamá,2018,0 - Generalidades,NO,SISTEMAS JURIDICOS,4
Panamá,2018,0 - Generalidades,SÍ,LEXUS EDITORES,4
Panamá,2018,100 - Filosofía y psicología,NO,"DUMONT, JACQUES MARIE ANDRE",2
Panamá,2018,100 - Filosofía y psicología,NO,"EDITORA NOVO ART, S.A.",2
Panamá,2018,100 - Filosofía y psicología,NO,"PINZON MARTINEZ, MOISES",2
Panamá,2018,100 - Filosofía y psicología,NO,SERAPIS BEY EDITORES,3
Panamá,2018,100 - Filosofía y psicología,NO,UNIVERSIDAD ESPECIALIZADA DE LAS AMERICAS,2
Panamá,2018,100 - Filosofía y psicología,SÍ,LEXUS EDITORES,1
Panamá,2018,100 - Filosofía y psicología,SÍ,SUMINISTROS ASAP S.A,3
Panamá,2018,200 - Religión,NO,ARTICSA,1
Panamá,2018,200 - Religión,NO,ASOCIACION RADIO MARIA,1
Panamá,2018,200 - Religión,NO,"AURELIA INTERNATIONAL, S.A.",22
Panamá,2018,200 - Religión,NO,"KOHN SALAMA, MICHEL",2
Panamá,2018,200 - Religión,NO,LEXUS EDITORES,10
Panamá,2018,200 - Religión,SÍ,"AURELIA INTERNATIONAL, S.A.",10
Panamá,2018,200 - Religión,SÍ,LEXUS EDITORES,20
Panamá,2018,300 - Ciencias sociales,NO,EDITORIAL PORTOBELO,17
Panamá,2018,300 - Ciencias sociales,NO,ISAE UNIVERSIDAD,12
Panamá,2018,300 - Ciencias sociales,NO,"JURIDICA PUJOL, S.A.",19
Panamá,2018,300 - Ciencias sociales,NO,LIBRERIA Y EDITORIAL BARRIOS & BARRIOS,32
Panamá,2018,300 - Ciencias sociales,NO,SEGURIDAD Y DEFENSA CORP. S.A.,17
Panamá,2018,300 - Ciencias sociales,SÍ,CENTRO INTERAMERICANO DE ADMINISTRACIONES TRIBUTARIAS,1
Panamá,2018,400  - Lenguas,NO,"BERMUDEZ, NATALIA",6
Panamá,2018,400  - Lenguas,NO,"EDITORIAL SUSAETA EDICIONES PANAMA, S A.",5
Panamá,2018,400  - Lenguas,NO,"GONZALEZ PEREZ, DIMAS ADRIAN",1
Panamá,2018,400  - Lenguas,NO,MINISTERIO DE EDUCACION,3
Panamá,2018,400  - Lenguas,NO,UNIVERSIDAD ESPECIALIZADA DE LAS AMERICAS,4
Panamá,2018,400 - Lenguas,NO,"CENTELLA GONZALEZ, DENYS ODERAY",1
Panamá,2018,400 - Lenguas,NO,"FERNANDEZ, ROBERT KIRK",1
Panamá,2018,400 - Lenguas,NO,INSTITUTO PANAMENO DE EDUCACION POR RADIO,1
Panamá,2018,400 - Lenguas,NO,"SALINAS JARAMILLO, PEDRO ANTONIO",2
Panamá,2018,500 - Ciencias naturales y matemáticas,NO,EDITORA SIBAUSTE,2
Panamá,2018,500 - Ciencias naturales y matemáticas,NO,EDITORIAL PORTOBELO,2
Panamá,2018,500 - Ciencias naturales y matemáticas,NO,"EDITORIAL SUSAETA EDICIONES PANAMA, S A.",5
Panamá,2018,500 - Ciencias naturales y matemáticas,NO,FUNDACION UNIVERSIDAD TECNOLOGICA OTEIMA,4
Panamá,2018,500 - Ciencias naturales y matemáticas,NO,PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO,3
Panamá,2018,600 - Tecnología (Ciencias aplicadas),NO,"EDITORA NOVO ART, S.A.",4
Panamá,2018,600 - Tecnología (Ciencias aplicadas),NO,INSTITUTO CONMEMORATIVO GORGAS DE ESTUDIOS DE LA SALUD,4
Panamá,2018,600 - Tecnología (Ciencias aplicadas),NO,LEXUS EDITORES,4
Panamá,2018,600 - Tecnología (Ciencias aplicadas),NO,"MONTES CASTILLO, KATHERINE LISSETTE",4
Panamá,2018,600 - Tecnología (Ciencias aplicadas),NO,UNIVERSIDAD SANTANDER,11
Panamá,2018,600 - Tecnología (Ciencias aplicadas),SÍ,FUNDACION MARVIVA,1
Panamá,2018,600 - Tecnología (Ciencias aplicadas),SÍ,JAYPEE-HIGHTS MEDICAL PUBLISHERS INC.,1
Panamá,2018,600 - Tecnología (Ciencias aplicadas),SÍ,LEXUS EDITORES,1
Panamá,2018,700 - Las Artes  Bellas artes y artes decorativas,NO,"AURELIA INTERNATIONAL, S.A.",11
Panamá,2018,700 - Las Artes  Bellas artes y artes decorativas,NO,"CALDERON DE AUGRAIN, CONSTANCE ANN",1
Panamá,2018,700 - Las Artes  Bellas artes y artes decorativas,NO,"EDITORIAL MENA, S.A.",2
Panamá,2018,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORIAL PORTOBELO,2
Panamá,2018,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,1
Panamá,2018,700 - Las Artes Bellas artes y artes decorativas,NO,"ACEVEDO, HECTOR J",1
Panamá,2018,700 - Las Artes Bellas artes y artes decorativas,NO,"DUQUE DE LA GUARDIA, TOMAS GERARDO",1
Panamá,2018,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,1
Panamá,2018,700 - Las Artes Bellas artes y artes decorativas,NO,"GARCIA DE PAREDES GAUBECA, PABLO MANUEL",1
Panamá,2018,700 - Las Artes Bellas artes y artes decorativas,NO,QUORUM LABORATORIO CULTURAL,1
Panamá,2018,700 - Las Artes Bellas artes y artes decorativas,SÍ,"GARCIA DE PAREDES GAUBECA, PABLO MANUEL",1
Panamá,2018,800 - Literatura y retórica,NO,EDITORIAL MARIANO AROSEMENA (INAC),8
Panamá,2018,800 - Literatura y retórica,NO,FORO/TALLER SAGITARIO EDICIONES,8
Panamá,2018,800 - Literatura y retórica,NO,KADI INTERNATIONAL S.A,83
Panamá,2018,800 - Literatura y retórica,NO,LEXUS EDITORES,15
Panamá,2018,800 - Literatura y retórica,NO,PIGGY PRESS,11
Panamá,2018,800 - Literatura y retórica,SÍ,"AURELIA INTERNATIONAL, S.A.",1
Panamá,2018,800 - Literatura y retórica,SÍ,"BATISTA DE VICENTE, EDUARDO ALBERTO",1
Panamá,2018,800 - Literatura y retórica,SÍ,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,1
Panamá,2018,800 - Literatura y retórica,SÍ,LEXUS EDITORES,6
Panamá,2018,800 - Literatura y retórica,SÍ,SUMINISTROS ASAP S.A,4
Panamá,2018,900 - Geografía e historia,NO,"CHUEZ RIVERA, CARLOS JULIAN",2
Panamá,2018,900 - Geografía e historia,NO,"EDITORA NOVO ART, S.A.",10
Panamá,2018,900 - Geografía e historia,NO,EDITORA SIBAUSTE,2
Panamá,2018,900 - Geografía e historia,NO,EDITORIAL PORTOBELO,3
Panamá,2018,900 - Geografía e historia,NO,RUTH CASA EDITORIAL,7
Panamá,2018,900 - Geografía e historia,SÍ,PIGGY PRESS,2
Panamá,2019,0 - Generalidades,NO,ASOCIACION DE UNIVERSIDADES PRIVADAS DE PANAMA,3
Panamá,2019,0 - Generalidades,NO,CATHALAC,4
Panamá,2019,0 - Generalidades,NO,"SECRETARIA NACIONAL DE CIENCIA, TECNOLOGIA E INNOVACION",4
Panamá,2019,0 - Generalidades,NO,UNIVERSIDAD INTERNACIONAL DE CIENCIA Y TECNOLOGIA,5
Panamá,2019,0 - Generalidades,NO,"VIZCAYA CANIZALEZ, MARIA SATURNINA",5
Panamá,2019,0 - Generalidades,SÍ,"EHLERS S PRESTAN, SONIA",1
Panamá,2019,0 - Generalidades,SÍ,"FERNANDEZ DE RISCO, SILVIA",1
Panamá,2019,0 - Generalidades,SÍ,LEXUS EDITORES,9
Panamá,2019,100 - Filosofía y psicología,NO,EDITORIAL PORTOBELO,5
Panamá,2019,100 - Filosofía y psicología,NO,"FERNANDEZ BONILLA DE DURAN, MARIA GABRIELA",5
Panamá,2019,100 - Filosofía y psicología,NO,"GAITAN BEITIA, EDUARDO ALEJANDRO",2
Panamá,2019,100 - Filosofía y psicología,NO,LEXUS EDITORES,3
Panamá,2019,100 - Filosofía y psicología,NO,SERAPIS BEY EDITORES,3
Panamá,2019,100 - Filosofía y psicología,SÍ,LEXUS EDITORES,2
Panamá,2019,100 - Filosofía y psicología,SÍ,"PALOMO EZPELETA, LUIS",1
Panamá,2019,200 - Religión,NO,ASOCIACION DE RELIGIOSOS DE SAN AGUSTIN,1
Panamá,2019,200 - Religión,NO,"CARRASQUILLA LUNA, GUILLERMO",1
Panamá,2019,200 - Religión,NO,LEXUS EDITORES,2
Panamá,2019,200 - Religión,NO,"SINGH CASTILLO, YASMIRA",4
Panamá,2019,200 - Religión,NO,"VERAR HERNANDEZ, FRANCISCO ANGEL",3
Panamá,2019,200 - Religión,SÍ,LEXUS EDITORES,9
Panamá,2019,200 - Religión,SÍ,LITHO EDITORIAL CHEN,1
Panamá,2019,200 - Religión,SÍ,SERAPIS BEY EDITORES,1
Panamá,2019,300 - Ciencias sociales,NO,EDITORIAL PORTOBELO,29
Panamá,2019,300 - Ciencias sociales,NO,"EDITORIAL SUSAETA EDICIONES PANAMA, S A.",17
Panamá,2019,300 - Ciencias sociales,NO,GRUPO SANTILLANA,77
Panamá,2019,300 - Ciencias sociales,NO,LIBRERIA Y EDITORIAL BARRIOS & BARRIOS,24
Panamá,2019,300 - Ciencias sociales,NO,SISTEMAS JURIDICOS,14
Panamá,2019,300 - Ciencias sociales,SÍ,CENTRO INTERAMERICANO DE ADMINISTRACIONES TRIBUTARIAS,1
Panamá,2019,400  - Lenguas,NO,"DE LEON GONZALEZ, RENE",3
Panamá,2019,400  - Lenguas,NO,EDITORIAL MANAGEMENT DEVELOPMENT CORPORATION,1
Panamá,2019,400  - Lenguas,NO,"HOLMES MARSHALL, RAY ELDON",1
Panamá,2019,400  - Lenguas,NO,LEDINSA,4
Panamá,2019,400  - Lenguas,NO,"VALDERAS ALONSO, ALVARO",1
Panamá,2019,400 - Lenguas,NO,"CENTELLA GONZALEZ, DENYS ODERAY",1
Panamá,2019,400 - Lenguas,NO,"DE LEON GONZALEZ, RENE",1
Panamá,2019,400 - Lenguas,NO,EDITORIAL MANAGEMENT DEVELOPMENT CORPORATION,4
Panamá,2019,400 - Lenguas,NO,"HUANG, SSU CHIEH",1
Panamá,2019,400 - Lenguas,NO,"VERA VACA, VICTORIA LORENA",3
Panamá,2019,500 - Ciencias naturales y matemáticas,NO,"BAHAMONDEZ, JULISSA ANDREA",3
Panamá,2019,500 - Ciencias naturales y matemáticas,NO,FUNDACION UNIVERSIDAD TECNOLOGICA OTEIMA,3
Panamá,2019,500 - Ciencias naturales y matemáticas,NO,"LEBRIJA TREJOS, ANALINNETTE",2
Panamá,2019,500 - Ciencias naturales y matemáticas,NO,LEXUS EDITORES,2
Panamá,2019,500 - Ciencias naturales y matemáticas,NO,"SECRETARIA NACIONAL DE CIENCIA, TECNOLOGIA E INNOVACION",4
Panamá,2019,500 - Ciencias naturales y matemáticas,SÍ,LEXUS EDITORES,2
Panamá,2019,600 - Tecnología (Ciencias aplicadas),NO,"DISTRIBUIDORA LEWIS, S.A.",2
Panamá,2019,600 - Tecnología (Ciencias aplicadas),NO,EDITORIAL PORTOBELO,3
Panamá,2019,600 - Tecnología (Ciencias aplicadas),NO,FUNDACION UNIVERSIDAD TECNOLOGICA OTEIMA,3
Panamá,2019,600 - Tecnología (Ciencias aplicadas),NO,GRUPO PARA LA EDUCACION Y MANEJO AMBIENTAL SOSTENIBLE,3
Panamá,2019,600 - Tecnología (Ciencias aplicadas),NO,LEXUS EDITORES,10
Panamá,2019,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORES Y AUTORES NACIONALES,2
Panamá,2019,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORIAL PORTOBELO,3
Panamá,2019,700 - Las Artes  Bellas artes y artes decorativas,NO,LEXUS EDITORES,1
Panamá,2019,700 - Las Artes  Bellas artes y artes decorativas,SÍ,LEXUS EDITORES,1
Panamá,2019,700 - Las Artes Bellas artes y artes decorativas,NO,"CUETO URRUTIA DE LINARES, GEORGINA EDITH",2
Panamá,2019,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL MANAGEMENT DEVELOPMENT CORPORATION,1
Panamá,2019,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL PORTOBELO,1
Panamá,2019,700 - Las Artes Bellas artes y artes decorativas,NO,ESCUELA DE ARQUIITECTURA DE AMERICA LATINA Y EL CARIBE,1
Panamá,2019,700 - Las Artes Bellas artes y artes decorativas,NO,LEXUS EDITORES,2
Panamá,2019,700 - Las Artes Bellas artes y artes decorativas,SÍ,LEXUS EDITORES,1
Panamá,2019,800 - Literatura y retórica,NO,EDITORIAL MANAGEMENT DEVELOPMENT CORPORATION,8
Panamá,2019,800 - Literatura y retórica,NO,EDITORIAL MARIANO AROSEMENA (INAC),8
Panamá,2019,800 - Literatura y retórica,NO,FORO/TALLER SAGITARIO EDICIONES,8
Panamá,2019,800 - Literatura y retórica,NO,KADI INTERNATIONAL S.A,75
Panamá,2019,800 - Literatura y retórica,NO,PIGGY PRESS,9
Panamá,2019,800 - Literatura y retórica,SÍ,"HOGAN CASTILLO, IDISBETH",1
Panamá,2019,800 - Literatura y retórica,SÍ,"JAEN LOPEZ, HERNAN",2
Panamá,2019,800 - Literatura y retórica,SÍ,LEXUS EDITORES,43
Panamá,2019,800 - Literatura y retórica,SÍ,PIGGY PRESS,2
Panamá,2019,900 - Geografía e historia,NO,"BYRZDETT PALACIOS, LUIZ ELYJAH",2
Panamá,2019,900 - Geografía e historia,NO,"EDITORA NOVO ART, S.A.",9
Panamá,2019,900 - Geografía e historia,NO,EDITORIAL MANAGEMENT DEVELOPMENT CORPORATION,3
Panamá,2019,900 - Geografía e historia,NO,PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO,3
Panamá,2019,900 - Geografía e historia,NO,RUTH CASA EDITORIAL,3
Panamá,2019,900 - Geografía e historia,SÍ,"EDITORA NOVO ART, S.A.",1
Panamá,2019,900 - Geografía e historia,SÍ,LEXUS EDITORES,1
Panamá,2019,900 - Geografía e historia,SÍ,"TAM, JUAN",1
Panamá,2020,0 - Generalidades,NO,CATHALAC,3
Panamá,2020,0 - Generalidades,NO,CENTRO DE INVESTIGACIONES CIENTIFICAS DE LAS CIENCIAS SOCIALES,3
Panamá,2020,0 - Generalidades,NO,"DE LAS SALAS BARROSO, MAGDY MAIROBIS",4
Panamá,2020,0 - Generalidades,NO,LEXUS EDITORES,10
Panamá,2020,0 - Generalidades,NO,"PISCITELLI, GIANDOMENICO",6
Panamá,2020,0 - Generalidades,SÍ,"BENAVIDES BERNAL, JUAN MARTIN",1
Panamá,2020,0 - Generalidades,SÍ,"BERGUIDO GUIZADO , FERNANDO",1
Panamá,2020,0 - Generalidades,SÍ,KADI INTERNATIONAL S.A,14
Panamá,2020,0 - Generalidades,SÍ,LEXUS EDITORES,2
Panamá,2020,100 - Filosofía y psicología,NO,"DE DIANOUS DE ARANGO, CLELIA",1
Panamá,2020,100 - Filosofía y psicología,NO,"EDITORA NOVO ART, S.A.",3
Panamá,2020,100 - Filosofía y psicología,NO,EDITORIAL PORTOBELO,5
Panamá,2020,100 - Filosofía y psicología,NO,"MARKS, DAVID BRUCE",2
Panamá,2020,100 - Filosofía y psicología,NO,"VALDEZ VALDEZ, MARLENE",2
Panamá,2020,200 - Religión,NO,"ABRAHAMS VILLAR, NAPOLEON ALEXIS",1
Panamá,2020,200 - Religión,NO,KADI INTERNATIONAL S.A,6
Panamá,2020,200 - Religión,NO,LEXUS EDITORES,3
Panamá,2020,200 - Religión,NO,"RUIZ, MANUEL A",2
Panamá,2020,200 - Religión,NO,SILVERLINE PUBLISHING INC.,6
Panamá,2020,200 - Religión,SÍ,LEXUS EDITORES,8
Panamá,2020,200 - Religión,SÍ,"VIGIL, JOSE MARIA",3
Panamá,2020,300 - Ciencias sociales,NO,EDITORIAL PORTOBELO,22
Panamá,2020,300 - Ciencias sociales,NO,GRUPO SANTILLANA,24
Panamá,2020,300 - Ciencias sociales,NO,INSTITUTO DE INVESTIGACION AGROPECUARIA DE PANAMA,12
Panamá,2020,300 - Ciencias sociales,NO,LIBRERIA Y EDITORIAL BARRIOS & BARRIOS,18
Panamá,2020,300 - Ciencias sociales,NO,MINISTERIO DE EDUCACION,11
Panamá,2020,300 - Ciencias sociales,SÍ,CENTRO INTERAMERICANO DE ADMINISTRACIONES TRIBUTARIAS,3
Panamá,2020,300 - Ciencias sociales,SÍ,KADI INTERNATIONAL S.A,1
Panamá,2020,300 - Ciencias sociales,SÍ,ORGANIZACION DEL CONVENIO ANDRES BELLO,1
Panamá,2020,400  - Lenguas,NO,EDITORIAL D' MC PHERSON,1
Panamá,2020,400 - Lenguas,NO,"CASTILLO CENTENO, LIDIA EMIR",1
Panamá,2020,400 - Lenguas,NO,"CHAVARRIA SOSA, ROSA ZOBENY",6
Panamá,2020,400 - Lenguas,NO,"HACKSHAM MATHEWS, YOLANDA JUDITH",2
Panamá,2020,500 - Ciencias naturales y matemáticas,NO,"BATISTA RODRIGUEZ, ABEL ANTONIO",2
Panamá,2020,500 - Ciencias naturales y matemáticas,NO,"CAMARGO CORTES, ESMIT BARTOLO",3
Panamá,2020,500 - Ciencias naturales y matemáticas,NO,"CEDENO SAAVEDRA DE DE GRACIA , DIANA VIRGINIA",3
Panamá,2020,500 - Ciencias naturales y matemáticas,NO,"EDITORA NOVO ART, S.A.",2
Panamá,2020,500 - Ciencias naturales y matemáticas,NO,EDITORIAL PORTOBELO,2
Panamá,2020,600 - Tecnología (Ciencias aplicadas),NO,"CHIODI ENRICO, ANDRES",2
Panamá,2020,600 - Tecnología (Ciencias aplicadas),NO,EDITORIAL D' MC PHERSON,4
Panamá,2020,600 - Tecnología (Ciencias aplicadas),NO,"JONES WILLIS, OPAL",2
Panamá,2020,600 - Tecnología (Ciencias aplicadas),NO,LA ANTIGUA (USMA),5
Panamá,2020,600 - Tecnología (Ciencias aplicadas),NO,LEXUS EDITORES,2
Panamá,2020,600 - Tecnología (Ciencias aplicadas),SÍ,LEXUS EDITORES,2
Panamá,2020,600 - Tecnología (Ciencias aplicadas),SÍ,"RAKOVER CHOCRON, LEONARDO DANIEL",1
Panamá,2020,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORA SIBAUSTE,2
Panamá,2020,700 - Las Artes  Bellas artes y artes decorativas,NO,"EDITORIAL MENA, S.A.",3
Panamá,2020,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORIAL UNIVERSITARIA-UTP,1
Panamá,2020,700 - Las Artes  Bellas artes y artes decorativas,NO,FUNDACION PRO BIBLIOTECA NACIONAL,1
Panamá,2020,700 - Las Artes  Bellas artes y artes decorativas,NO,LEXUS EDITORES,5
Panamá,2020,700 - Las Artes Bellas artes y artes decorativas,NO,"CARRERA DELGADO, RUBEN DARIO",1
Panamá,2020,700 - Las Artes Bellas artes y artes decorativas,NO,"DE OBALDIA HENRIQUEZ, RAUL ANTONIO",1
Panamá,2020,700 - Las Artes Bellas artes y artes decorativas,NO,"DI NUZZO, DANILO",1
Panamá,2020,700 - Las Artes Bellas artes y artes decorativas,NO,"HUANG WONG, SALLY",1
Panamá,2020,700 - Las Artes Bellas artes y artes decorativas,NO,"THOMAS MORALES, EDUARDO JESUS",2
Panamá,2020,700 - Las Artes Bellas artes y artes decorativas,SÍ,"DI NUZZO, DANILO",1
Panamá,2020,700 - Las Artes Bellas artes y artes decorativas,SÍ,"OLARTE LOPEZCANO, JOSE ALBERTO",1
Panamá,2020,800 - Literatura y retórica,NO,EDITORIAL D' MC PHERSON,81
Panamá,2020,800 - Literatura y retórica,NO,EDITORIAL MARIANO AROSEMENA (MI CULTURA),9
Panamá,2020,800 - Literatura y retórica,NO,INTEGRA CLOUD TECHNOLOGIES CORP.,36
Panamá,2020,800 - Literatura y retórica,NO,"ORTIZ DE CARLES, MARIA EUGENIA",7
Panamá,2020,800 - Literatura y retórica,NO,PIGGY PRESS,32
Panamá,2020,800 - Literatura y retórica,SÍ,"DI NUZZO, DANILO",1
Panamá,2020,800 - Literatura y retórica,SÍ,"DOMINGUEZ OSORIO DE ROJAS PARDINI, MARIA TERESA",2
Panamá,2020,800 - Literatura y retórica,SÍ,EDITORIAL D' MC PHERSON,1
Panamá,2020,800 - Literatura y retórica,SÍ,LEXUS EDITORES,2
Panamá,2020,800 - Literatura y retórica,SÍ,"RAKOVER CHOCRON, LEONARDO DANIEL",6
Panamá,2020,900 - Geografía e historia,NO,"BOUDREAULT, IANICK",4
Panamá,2020,900 - Geografía e historia,NO,"EDITORA NOVO ART, S.A.",2
Panamá,2020,900 - Geografía e historia,NO,FUNDACION EL CANO,3
Panamá,2020,900 - Geografía e historia,NO,INSTITUTO GEOGRAFICO NACIONAL TOMMY GUARDIA,31
Panamá,2020,900 - Geografía e historia,NO,"VALDERAS ALONSO, ALVARO",2
Panamá,2020,900 - Geografía e historia,SÍ,"EDITORA NOVO ART, S.A.",1
Panamá,2020,900 - Geografía e historia,SÍ,EDITORIAL MANAGEMENT DEVELOPMENT CORPORATION,3
Panamá,2021,0 - Generalidades,NO,CENTRO DE INVESTIGACIONES CIENTIFICAS DE LAS CIENCIAS SOCIALES,3
Panamá,2021,0 - Generalidades,NO,"JIMENEZ MONTERO, MANUEL DE JESUS",4
Panamá,2021,0 - Generalidades,NO,KADI INTERNATIONAL S.A,24
Panamá,2021,0 - Generalidades,NO,LEXUS EDITORES,11
Panamá,2021,0 - Generalidades,NO,SISTEMAS JURIDICOS,3
Panamá,2021,0 - Generalidades,SÍ,CENTRO DE INVESTIGACIONES CIENTIFICAS DE LAS CIENCIAS SOCIALES,1
Panamá,2021,0 - Generalidades,SÍ,FUNDACION PARA EL DESARROLLO DEL PUEBLO WOUNAAN,2
Panamá,2021,0 - Generalidades,SÍ,KADI INTERNATIONAL S.A,7
Panamá,2021,0 - Generalidades,SÍ,LEXUS EDITORES,53
Panamá,2021,0 - Generalidades,SÍ,SUMINISTROS ASAP S.A,2
Panamá,2021,100 - Filosofía y psicología,NO,"ALVAREZ ANGUIZOLA DELBOY, EZEQUIEL AGUSTIN",2
Panamá,2021,100 - Filosofía y psicología,NO,ASOCIACION CONOCIMIENTOS CREATIVOS,10
Panamá,2021,100 - Filosofía y psicología,NO,"DE LA CRUZ LUCK, NUELY CECILIA",3
Panamá,2021,100 - Filosofía y psicología,NO,EDITORIAL PORTOBELO,4
Panamá,2021,100 - Filosofía y psicología,NO,FONDO DE LAS NACIONES UNIDAS PARA LA INFANCIA,4
Panamá,2021,100 - Filosofía y psicología,SÍ,SUMINISTROS ASAP S.A,1
Panamá,2021,200 - Religión,NO,"DOMINGUEZ MURILLO, GABINO",2
Panamá,2021,200 - Religión,NO,LEXUS EDITORES,5
Panamá,2021,200 - Religión,NO,"MORENO SANCHEZ, NESTOR ROBERTO",2
Panamá,2021,200 - Religión,NO,"QUINTERO BARRIA, JUAN EUGENIO",4
Panamá,2021,200 - Religión,NO,"SILVERA GUERRA, JENNIFER LINETH",2
Panamá,2021,200 - Religión,SÍ,LEXUS EDITORES,158
Panamá,2021,200 - Religión,SÍ,"VIGIL, JOSE MARIA",4
Panamá,2021,300 - Ciencias sociales,NO,EDITORIAL PORTOBELO,46
Panamá,2021,300 - Ciencias sociales,NO,"EDITORIAL SUSAETA EDICIONES PANAMA, S A.",13
Panamá,2021,300 - Ciencias sociales,NO,GRUPO SANTILLANA,24
Panamá,2021,300 - Ciencias sociales,NO,LIBRERIA Y EDITORIAL BARRIOS & BARRIOS,31
Panamá,2021,300 - Ciencias sociales,NO,MINISTERIO DE EDUCACION,57
Panamá,2021,300 - Ciencias sociales,SÍ,CENTRO INTERAMERICANO DE ADMINISTRACIONES TRIBUTARIAS,2
Panamá,2021,300 - Ciencias sociales,SÍ,FUNDACION KONRAD ADENAUER,9
Panamá,2021,300 - Ciencias sociales,SÍ,"GONZALEZ SANUDO, FRANCISCO JOSE",1
Panamá,2021,300 - Ciencias sociales,SÍ,KADI INTERNATIONAL S.A,1
Panamá,2021,300 - Ciencias sociales,SÍ,MINISTERIO DE EDUCACION,2
Panamá,2021,400  - Lenguas,NO,"CENTELLA GONZALEZ, DENYS ODERAY",1
Panamá,2021,400  - Lenguas,NO,"JIMENEZ JULIO, ADRIAN",1
Panamá,2021,400  - Lenguas,NO,MINISTERIO DE EDUCACION,3
Panamá,2021,400  - Lenguas,NO,"SANJUR RODRIGUEZ, NADILA",1
Panamá,2021,400 - Lenguas,NO,ACADEMIA PANAMENA DE LA LENGUA,1
Panamá,2021,400 - Lenguas,NO,EDITORIAL PORTOBELO,2
Panamá,2021,400 - Lenguas,NO,"HIGUERO MORALES, ARNOLDO",1
Panamá,2021,400 - Lenguas,NO,MINISTERIO DE EDUCACION,5
Panamá,2021,500 - Ciencias naturales y matemáticas,NO,"DIAZ BONILLA, EDILMA JUDITH",2
Panamá,2021,500 - Ciencias naturales y matemáticas,NO,"EDITORIAL PANAMA VIRTUAL, S.A.",6
Panamá,2021,500 - Ciencias naturales y matemáticas,NO,MINISTERIO DE EDUCACION,63
Panamá,2021,500 - Ciencias naturales y matemáticas,NO,PIGGY PRESS,4
Panamá,2021,500 - Ciencias naturales y matemáticas,NO,"PLAZAOLA LORIO, CARLOS RAMON",5
Panamá,2021,500 - Ciencias naturales y matemáticas,SÍ,LEXUS EDITORES,1
