PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA_ORIGEN,NOMBRE_DEWEY,CANTIDAD,TOP_EDITORIALES
Argentina,2013,300 - Ciencias sociales,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Sociología y antropología,11,AMORRORTU EDITORES S.A.::3~~GRUPO PAIDOS::3~~SIGLO XXI EDITORES::2~~FONDO DE CULTURA ECONOMICA MEXICO::1~~KATZ EDITORES S.A.::1
Argentina,2013,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Criminología,1,UNIVERSIDAD NACIONAL DE GRAL. SAN MARTIN::1
Argentina,2013,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Cultura e instituciones,1,UNIVERSIDAD NACIONAL DE QUILMES::1
Argentina,2013,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Desarrollo y crecimiento económicos,1,UNIVERSDAD NACIONAL DE LA PATAGONIA SAN JUAN BOSCO::1
Argentina,2013,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Industrias y servicios secundarios,1,NUEVA EDITORIAL UNIVERSITARIA - U.N.S.L.::1
Argentina,2013,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Matrimonio y familia,1,UNIVERSIDAD NACIONAL DE MAR DEL PLATA::1
Argentina,2013,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Sociología y antropología,2,EDITORIAL UNIVERSITARIA DE BUENOS AIRES S.E.M.::1~~UNIVERSIDAD NACIONAL DE GRAL. SAN MARTIN::1
Argentina,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Ciencia política (Política y gobierno),1,FEDERACI{ON ARGENTINA DE IGLESIAS EVANGELICAS::1
Argentina,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Economía,1,CEDES::1
Argentina,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,El proceso político,1,CENTRO DE INVESTIGACIONES FILOSOFICAS -CIF::1
Argentina,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Filosofía y teoría. educación para objetivos específicos,1,FEDERACION DE DOCENTES DE LAS UNIVERSIDADES -FEDUN::1
Argentina,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Ideologías políticas,1,ASOCIACION CIVIL CENTRO DE ESTUDIOS E INVESTIGACION EN CIENCIAS SOCIALES - CEICS::1
Argentina,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Macroeconomía y temas relacionados,1,CEDES::1
Argentina,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Riesgos ocupacionales e industriales,1,FUNDACION DE EDUCACION Y CAPACITACION PARA LOS TRABAJADORES DE LA CONSTRUCCION::1
Argentina,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Socialismo marxista. Marxismo,1,ASOCIACION CIVIL CENTRO DE ESTUDIOS E INVESTIGACION EN CIENCIAS SOCIALES - CEICS::1
Argentina,2013,300 - Ciencias sociales,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Educación,1,MINISTERIO DE EDUCACION DEL GOBIERNO DE LA CIUDAD AUTONOMA DE BUENOS AIRES::1
Argentina,2013,300 - Ciencias sociales,OTROS,LENGUA NO DETERMINADA,Costumbres de comer. beber; uso de drogas,1,
Argentina,2013,300 - Ciencias sociales,OTROS,LENGUA NO DETERMINADA,Filosofía y teoría. educación para objetivos específicos,1,CIUDAD NUEVA DE LA SEFOMA::1
Argentina,2013,300 - Ciencias sociales,OTROS,LENGUA NO DETERMINADA,Sociología y antropología,1,CIUDAD NUEVA DE LA SEFOMA::1
Argentina,2013,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Ciencia política (Política y gobierno),4,EDHASA S.A.::2~~FEDERACI{ON ARGENTINA DE IGLESIAS EVANGELICAS::1~~NESTOR GONZALEZ Y FACUNDO CORNOV S.H.::1
Argentina,2013,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Cultura e instituciones,11,GRUPO PAIDOS::4~~ASUNTO IMPRESO S.R.L.::3~~EDICIONES LUMIERE S.A.::1~~FONDO DE CULTURA ECONOMICA MEXICO::1~~SIGLO XXI EDITORES::1
Argentina,2013,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Educación,3,GRAFCAI SUR EDITORA  S.R.L.::1~~GRUPO PAIDOS::1~~MINISTERIO DE EDUCACION DEL GOBIERNO DE LA CIUDAD AUTONOMA DE BUENOS AIRES::1
Argentina,2013,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Filosofía y teoría. educación para objetivos específicos,7,"LOSADA S.A.::2~~CIUDAD NUEVA DE LA SEFOMA::1~~FEDERACION DE DOCENTES DE LAS UNIVERSIDADES -FEDUN::1~~GARCIA, RUFINO::1~~RAUL HUGO LAPIS::1"
Argentina,2013,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Ideologías políticas,3,"LOPEZ WINNE, HERNAN::2~~ASOCIACION CIVIL CENTRO DE ESTUDIOS E INVESTIGACION EN CIENCIAS SOCIALES - CEICS::1"
Argentina,2013,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Industrias y servicios secundarios,6,GRUPO ILHSA S.A.::5~~NUEVA EDITORIAL UNIVERSITARIA - U.N.S.L.::1
Argentina,2013,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Literatura folclórica,3,GRUPO PLANETA::2~~V & R EDITORAS S.A.::1
Argentina,2013,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Métodos de instrucción y estudio,10,CATAPULTA CHILDREN ENTERTAINMENT S.A.::5~~EDICIONES IAMIQUE S.A.::2~~EDITORIAL GUADAL::1~~LZR EDICIONES S.R.L.::1~~MALKOK S.R.L.::1
Argentina,2013,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Problemas y bienestar sociales en general,6,"GIANNA, SERGIO DANIEL::6"
Argentina,2013,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Sociología y antropología,15,"AMORRORTU EDITORES S.A.::3~~GRUPO PAIDOS::3~~SIGLO XXI EDITORES::2~~BIGGIOTTI, GRACIELA::1~~CIUDAD NUEVA DE LA SEFOMA::1"
Argentina,2013,400 - Lenguas,AMBAS,LENGUA NO DETERMINADA,Educación. investigación estudios relacionados con las lenguas,3,AZ EDITORA S.A.::3
Argentina,2013,400 - Lenguas,AMBAS,LENGUA NO DETERMINADA,Filosofía y teoría de las lenguas,1,FONDO DE CULTURA ECONOMICA MEXICO::1
Argentina,2013,400 - Lenguas,AMBAS,LENGUA NO DETERMINADA,Inglés e inglés antiguo,1,GRUPO PLANETA::1
Argentina,2013,400 - Lenguas,AMBAS,LENGUA NO DETERMINADA,Lectura,1,ESPERLUETTE S.R.L.::1
Argentina,2013,400 - Lenguas,AMBAS,LENGUA NO DETERMINADA,SIN IDENTIFICAR,4,AMORRORTU EDITORES S.A.::2~~V & R EDITORAS S.A.::2
Argentina,2013,400 - Lenguas,AMBAS,LENGUA NO DETERMINADA,Uso estándar Lingüística aplicada,3,"DEDALUS EDITORES::2~~BALLARINI, STELLA MARYS SERVICIO TECNICO PROFESIONAL::1"
Argentina,2013,400 - Lenguas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Educación. investigación estudios relacionados con las lenguas,3,AZ EDITORA S.A.::3
Argentina,2013,400 - Lenguas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Filosofía y teoría de las lenguas,1,FONDO DE CULTURA ECONOMICA MEXICO::1
Argentina,2013,400 - Lenguas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Inglés e inglés antiguo,1,GRUPO PLANETA::1
Argentina,2013,400 - Lenguas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Lectura,1,ESPERLUETTE S.R.L.::1
Argentina,2013,400 - Lenguas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,SIN IDENTIFICAR,4,AMORRORTU EDITORES S.A.::2~~V & R EDITORAS S.A.::2
Argentina,2013,400 - Lenguas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Uso estándar Lingüística aplicada,3,"DEDALUS EDITORES::2~~BALLARINI, STELLA MARYS SERVICIO TECNICO PROFESIONAL::1"
Argentina,2013,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,Educación. investigación estudios relacionados con las lenguas,3,AZ EDITORA S.A.::3
Argentina,2013,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,Filosofía y teoría de las lenguas,1,FONDO DE CULTURA ECONOMICA MEXICO::1
Argentina,2013,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,Inglés e inglés antiguo,1,GRUPO PLANETA::1
Argentina,2013,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,Lectura,1,ESPERLUETTE S.R.L.::1
Argentina,2013,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,SIN IDENTIFICAR,4,AMORRORTU EDITORES S.A.::2~~V & R EDITORAS S.A.::2
Argentina,2013,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,Uso estándar Lingüística aplicada,3,"DEDALUS EDITORES::2~~BALLARINI, STELLA MARYS SERVICIO TECNICO PROFESIONAL::1"
Argentina,2013,500 - Ciencias naturales y matemáticas,AMBAS,LENGUA NO DETERMINADA,Animales,1,"GARCIA, RUFINO::1"
Argentina,2013,500 - Ciencias naturales y matemáticas,AMBAS,LENGUA NO DETERMINADA,Ciencias de la tierra,1,GRUPO PAIDOS::1
Argentina,2013,500 - Ciencias naturales y matemáticas,AMBAS,LENGUA NO DETERMINADA,Ciencias de la vida   Biología,3,TUSQUETS EDITORES::3
Argentina,2013,500 - Ciencias naturales y matemáticas,AMBAS,LENGUA NO DETERMINADA,Ecología,2,"CAMPANARO, RAUL ALEJANDRO::1~~TUSQUETS EDITORES::1"
Argentina,2013,500 - Ciencias naturales y matemáticas,AMBAS,LENGUA NO DETERMINADA,Educación. investigación. temas relacionados con las ciencias naturales,5,PLOW S.R.L.::5
Argentina,2013,500 - Ciencias naturales y matemáticas,AMBAS,LENGUA NO DETERMINADA,Matemáticas,1,GRUPO PAIDOS::1
Argentina,2013,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Animales,1,"GARCIA, RUFINO::1"
Argentina,2013,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Ciencias de la tierra,1,GRUPO PAIDOS::1
Argentina,2013,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Ciencias de la vida   Biología,3,TUSQUETS EDITORES::3
Argentina,2013,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Ecología,2,"CAMPANARO, RAUL ALEJANDRO::1~~TUSQUETS EDITORES::1"
Argentina,2013,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Educación. investigación. temas relacionados con las ciencias naturales,5,PLOW S.R.L.::5
Argentina,2013,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Matemáticas,1,GRUPO PAIDOS::1
Argentina,2013,500 - Ciencias naturales y matemáticas,OTROS,LENGUA NO DETERMINADA,Hombre prehistórico,1,TRISKEL PRESS::1
Argentina,2013,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Animales,1,"GARCIA, RUFINO::1"
Argentina,2013,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Ciencias de la tierra,1,GRUPO PAIDOS::1
Argentina,2013,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Ciencias de la vida   Biología,3,TUSQUETS EDITORES::3
Argentina,2013,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Ecología,2,"CAMPANARO, RAUL ALEJANDRO::1~~TUSQUETS EDITORES::1"
Argentina,2013,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Educación. investigación. temas relacionados con las ciencias naturales,5,PLOW S.R.L.::5
Argentina,2013,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Hombre prehistórico,1,TRISKEL PRESS::1
Argentina,2013,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Matemáticas,1,GRUPO PAIDOS::1
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Agricultura y tecnologías relacionadas,2,"GARCIA, RUFINO::2"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Alimentos y bebidas,9,"EDICIONES LEA::3~~GABA S.R.L.::3~~PLANETA DE AGOSTINI::1~~V & R EDITORAS S.A.::1~~VINALS ARDAIZ, FELIPE::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Anatomía humana. citología. histología,2,EDICIONES CONTINENTE S.R.L.::2
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Crianza de niños y atención domiciliaria de personas,2,GRUPO PLANETA::2
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Dietética,2,EDITORIAL SUDAMERICANA::2
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Enfermedades de los sistemas hematopoyéticos. glandular. endocrino,2,ANEJO PRODUCCIONES::2
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Enfermedades del sistema nervioso y trastornos mentales,2,"CARPINTERO ENRIQUE LUIS, HAZAKI CESAR MANUEL Y VAINER ALEJANDRO JAVIER S.H.::1~~SIGLO XXI EDITORES::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Enfermedades del sistema respiratorio,3,ANEJO PRODUCCIONES::3
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Gerencia y servicios auxiliares,3,"PACHECO, CARLOS OSVALDO::2~~LID EDITORIAL EMPRESARIAL S.R.L.::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Postres,3,EDICIONES CONTINENTE S.R.L.::1~~GABA S.R.L.::1~~PLANETA DE AGOSTINI::1
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,LENGUA NO DETERMINADA,Agricultura y tecnologías relacionadas,1,RAUL HUGO LAPIS::1
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,LENGUA NO DETERMINADA,Dietética,1,"ZURSCHMITTEN, SUSANA MARGARITA::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,LENGUA NO DETERMINADA,Yoga,1,"SANABRIA, GUSTAVO ARIEL::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Agricultura y tecnologías relacionadas,2,"GARCIA, RUFINO::2"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Alimentos y bebidas,9,"EDICIONES LEA::3~~GABA S.R.L.::3~~PLANETA DE AGOSTINI::1~~V & R EDITORAS S.A.::1~~VINALS ARDAIZ, FELIPE::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Anatomía humana. citología. histología,2,EDICIONES CONTINENTE S.R.L.::2
Argentina,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Crianza de niños y atención domiciliaria de personas,2,GRUPO PLANETA::2
Argentina,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Dietética,2,EDITORIAL SUDAMERICANA::2
Argentina,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Enfermedades de los sistemas hematopoyéticos. glandular. endocrino,2,ANEJO PRODUCCIONES::2
Argentina,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Enfermedades del sistema nervioso y trastornos mentales,2,"CARPINTERO ENRIQUE LUIS, HAZAKI CESAR MANUEL Y VAINER ALEJANDRO JAVIER S.H.::1~~SIGLO XXI EDITORES::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Enfermedades del sistema respiratorio,3,ANEJO PRODUCCIONES::3
Argentina,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Gerencia y servicios auxiliares,3,"PACHECO, CARLOS OSVALDO::2~~LID EDITORIAL EMPRESARIAL S.R.L.::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Postres,3,EDICIONES CONTINENTE S.R.L.::1~~GABA S.R.L.::1~~PLANETA DE AGOSTINI::1
Argentina,2013,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Ciencia del suelo (Edafología),1,INTERNATIONAL PLANT NUTRITION INSTITUTE::1
Argentina,2013,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Crianza de niños y atención domiciliaria de personas,1,ASOCIACION CIVIL PERSPECTIVAS BET MIDRASH::1
Argentina,2013,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Agricultura y tecnologías relacionadas,3,"GARCIA, RUFINO::2~~RAUL HUGO LAPIS::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Alimentos y bebidas,9,"EDICIONES LEA::3~~GABA S.R.L.::3~~PLANETA DE AGOSTINI::1~~V & R EDITORAS S.A.::1~~VINALS ARDAIZ, FELIPE::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Anatomía humana. citología. histología,2,EDICIONES CONTINENTE S.R.L.::2
Argentina,2013,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Crianza de niños y atención domiciliaria de personas,3,GRUPO PLANETA::2~~ASOCIACION CIVIL PERSPECTIVAS BET MIDRASH::1
Argentina,2013,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Dietética,3,"EDITORIAL SUDAMERICANA::2~~ZURSCHMITTEN, SUSANA MARGARITA::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Enfermedades de los sistemas hematopoyéticos. glandular. endocrino,2,ANEJO PRODUCCIONES::2
Argentina,2013,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Enfermedades del sistema nervioso y trastornos mentales,2,"CARPINTERO ENRIQUE LUIS, HAZAKI CESAR MANUEL Y VAINER ALEJANDRO JAVIER S.H.::1~~SIGLO XXI EDITORES::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Enfermedades del sistema respiratorio,3,ANEJO PRODUCCIONES::3
Argentina,2013,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Gerencia y servicios auxiliares,3,"PACHECO, CARLOS OSVALDO::2~~LID EDITORIAL EMPRESARIAL S.R.L.::1"
Argentina,2013,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Postres,3,EDICIONES CONTINENTE S.R.L.::1~~GABA S.R.L.::1~~PLANETA DE AGOSTINI::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Artesanías,7,CATAPULTA CHILDREN ENTERTAINMENT S.A.::6~~BARCELBAIRES EDICIONES S.A.::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Corte y plegado de papel,2,CATAPULTA CHILDREN ENTERTAINMENT S.A.::1~~EDICIONES LEA::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Diseño gráfico. ilustración. arte comercial,2,CATAPULTA CHILDREN ENTERTAINMENT S.A.::2
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Edificios de museos,2,GRUPO PAIDOS::2
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Fiestas y entretenimientos,75,GRUPO PLANETA::28~~CATAPULTA CHILDREN ENTERTAINMENT S.A.::16~~EDITORIAL GUADAL::14~~V & R EDITORAS S.A.::6~~PLANETA DE AGOSTINI::4
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Filosofía de las bellas artes y artes decorativas,2,EDICIONES MANANTIAL S.R.L.::1~~EL TILO S.R.L.::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Juegos de cartas,2,QUELEER S.A.::2
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Pintura y pinturas,5,CATAPULTA CHILDREN ENTERTAINMENT S.A.::5
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Principios generales y formas musicales,2,GRUPO PAIDOS::2
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Tratamiento histórico. geográfico. de personas en la pintura,4,CATAPULTA CHILDREN ENTERTAINMENT S.A.::3~~LOSADA S.A.::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Ballet y danza moderna,1,"BENDERSKY, JAVIER::1"
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Deportes de lucha,1,FERNANDO NESTOR MARTINEZ::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Filosofía y teoría de la música,1,"ALVAREZ FANEGO, JUAN EZEQUIEL::1"
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Instrumentos y su música,1,"SALGAN, SUSANA CRISTINA::1"
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Juegos de cartas,1,"LITVAK, JOSE DANIEL::1"
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Representaciones públicas,1,"ALVAREZ FANEGO, JUAN EZEQUIEL::1"
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Tratamiento histórico. geográfico. de personas en la música,1,"ALVAREZ FANEGO, JUAN EZEQUIEL::1"
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Tratamiento histórico. geográfico. de personas en las Artes,1,"CRISTOFARO, SALVADOR::1"
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Artesanías,7,CATAPULTA CHILDREN ENTERTAINMENT S.A.::6~~BARCELBAIRES EDICIONES S.A.::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Corte y plegado de papel,2,CATAPULTA CHILDREN ENTERTAINMENT S.A.::1~~EDICIONES LEA::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Diseño gráfico. ilustración. arte comercial,2,CATAPULTA CHILDREN ENTERTAINMENT S.A.::2
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Edificios de museos,2,GRUPO PAIDOS::2
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Fiestas y entretenimientos,75,GRUPO PLANETA::28~~CATAPULTA CHILDREN ENTERTAINMENT S.A.::16~~EDITORIAL GUADAL::14~~V & R EDITORAS S.A.::6~~PLANETA DE AGOSTINI::4
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Filosofía de las bellas artes y artes decorativas,2,EDICIONES MANANTIAL S.R.L.::1~~EL TILO S.R.L.::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Juegos de cartas,2,QUELEER S.A.::2
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Pintura y pinturas,5,CATAPULTA CHILDREN ENTERTAINMENT S.A.::5
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Principios generales y formas musicales,2,GRUPO PAIDOS::2
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Tratamiento histórico. geográfico. de personas en la pintura,4,CATAPULTA CHILDREN ENTERTAINMENT S.A.::3~~LOSADA S.A.::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Galerías. museos. colecciones privadas,1,FUNDACION OSDE::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,SIN IDENTIFICAR,1,THE CONSERVATION LAND TRUST ARGENTINA S.A.::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Artesanías,7,CATAPULTA CHILDREN ENTERTAINMENT S.A.::6~~BARCELBAIRES EDICIONES S.A.::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Corte y plegado de papel,2,CATAPULTA CHILDREN ENTERTAINMENT S.A.::1~~EDICIONES LEA::1
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Diseño gráfico. ilustración. arte comercial,2,CATAPULTA CHILDREN ENTERTAINMENT S.A.::2
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Edificios de museos,2,GRUPO PAIDOS::2
Argentina,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Fiestas y entretenimientos,75,GRUPO PLANETA::28~~CATAPULTA CHILDREN ENTERTAINMENT S.A.::16~~EDITORIAL GUADAL::14~~V & R EDITORAS S.A.::6~~PLANETA DE AGOSTINI::4
