PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,NOMBRE DEWEY,CANTIDAD,TOP_IDIOMAS,TOP_EDITORIALES
Bolivia,2016,TODOS,TODOS,Sistemas de gobiernos y de estados,1,INGLÉS::1,FES::1
Bolivia,2016,TODOS,TODOS,TECNOLOGÍA (CIENCIAS APLICADAS),1,AYMARA::1,"QUISPE LAYME, ALFREDO::1"
Bolivia,2017,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,GENERALIDADES,2,ITALIANO::1~~QUECHUA::1,COMUNIDAD RELIGIOSA MISIONERAS DE LAS BIENAVENTURANZAS::1~~EDITORIAL-IMPRENTA UNIVERSITARIA - UTO::1
Bolivia,2017,0 - Generalidades,TODOS,GENERALIDADES,2,ITALIANO::1~~QUECHUA::1,COMUNIDAD RELIGIOSA MISIONERAS DE LAS BIENAVENTURANZAS::1~~EDITORIAL-IMPRENTA UNIVERSITARIA - UTO::1
Bolivia,2017,100 - Filosofía y psicología,AUTOR-EDITOR,FILOSOFÍA Y PSICOLOGÍA,1,ESPAÑOL::1,WOLFGANG MANUEL KELLERT DE VILLEGAS::1
Bolivia,2017,100 - Filosofía y psicología,TODOS,FILOSOFÍA Y PSICOLOGÍA,1,ESPAÑOL::1,WOLFGANG MANUEL KELLERT DE VILLEGAS::1
Bolivia,2017,200 - Religión,AUTOR-EDITOR,RELIGIÓN,1,ESPAÑOL::1,"BALLIVIAN, MARTIN MIGUEL::1"
Bolivia,2017,200 - Religión,ENTIDAD PÚBLICA,RELIGIÓN,2,ESPAÑOL::2,CENTRO DE DICIPULADO ETNOS::2
Bolivia,2017,200 - Religión,TODOS,RELIGIÓN,3,ESPAÑOL::3,"CENTRO DE DICIPULADO ETNOS::2~~BALLIVIAN, MARTIN MIGUEL::1"
Bolivia,2017,300 - Ciencias sociales,AMBAS,Interacción social,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2017,300 - Ciencias sociales,AUTOR-EDITOR,Derecho constitucional y administrativo,1,ESPAÑOL::1,FELIX HUANCA AYAVIRI::1
Bolivia,2017,300 - Ciencias sociales,AUTOR-EDITOR,Desarrollo,1,ESPAÑOL::1,"BIANCHI, ROBERTO::1"
Bolivia,2017,300 - Ciencias sociales,AUTOR-EDITOR,Ecología humana,1,ESPAÑOL::1,"SUSTACH MENACHO, JORGE ALBERTO::1"
Bolivia,2017,300 - Ciencias sociales,EDITORIAL COMERCIAL,Interacción social,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2017,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,CIENCIAS SOCIALES,2,INGLÉS::2,TALLER DE INICIATIVAS EN ESTUDIOS RURALES Y REFORMA AGRARIA::2
Bolivia,2017,300 - Ciencias sociales,TODOS,CIENCIAS SOCIALES,2,INGLÉS::2,TALLER DE INICIATIVAS EN ESTUDIOS RURALES Y REFORMA AGRARIA::2
Bolivia,2017,300 - Ciencias sociales,TODOS,Derecho constitucional y administrativo,1,ESPAÑOL::1,FELIX HUANCA AYAVIRI::1
Bolivia,2017,300 - Ciencias sociales,TODOS,Desarrollo,1,ESPAÑOL::1,"BIANCHI, ROBERTO::1"
Bolivia,2017,300 - Ciencias sociales,TODOS,Ecología humana,1,ESPAÑOL::1,"SUSTACH MENACHO, JORGE ALBERTO::1"
Bolivia,2017,300 - Ciencias sociales,TODOS,Interacción social,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2017,400 - Lenguas,AMBAS,Inglés e inglés antiguo,7,INGLÉS::7,EDITORIAL DON BOSCO::7
Bolivia,2017,400 - Lenguas,AMBAS,LENGUAS,2,AYMARA::1~~LENGUA NO DETERMINADA::1,EDITORIAL DON BOSCO::1~~INSTITUTO DE ESTUDIOS BOLIVIANOS::1
Bolivia,2017,400 - Lenguas,AUTOR-EDITOR,Diccionarios de lingüística,1,LENGUA NO DETERMINADA::1,"KAMA RIVEROS, MARIO::1"
Bolivia,2017,400 - Lenguas,AUTOR-EDITOR,LENGUAS,4,AYMARA::3~~QUECHUA::1,"CAYETANO CHOQUE, MIRIAM::1~~CHINAHUANCA SINANI, HILARION::1~~KAMA RIVEROS, MARIO::1~~RAMOS MAMANI, NICOLAS NILTON::1"
Bolivia,2017,400 - Lenguas,EDITORIAL COMERCIAL,Inglés e inglés antiguo,7,INGLÉS::7,EDITORIAL DON BOSCO::7
Bolivia,2017,400 - Lenguas,EDITORIAL COMERCIAL,LENGUAS,1,AYMARA::1,EDITORIAL DON BOSCO::1
Bolivia,2017,400 - Lenguas,EDITORIAL UNIVERSITARIA,LENGUAS,1,LENGUA NO DETERMINADA::1,INSTITUTO DE ESTUDIOS BOLIVIANOS::1
Bolivia,2017,400 - Lenguas,TODOS,Diccionarios de lingüística,1,LENGUA NO DETERMINADA::1,"KAMA RIVEROS, MARIO::1"
Bolivia,2017,400 - Lenguas,TODOS,Inglés e inglés antiguo,7,INGLÉS::7,EDITORIAL DON BOSCO::7
Bolivia,2017,400 - Lenguas,TODOS,LENGUAS,6,AYMARA::4~~LENGUA NO DETERMINADA::1~~QUECHUA::1,"CAYETANO CHOQUE, MIRIAM::1~~CHINAHUANCA SINANI, HILARION::1~~EDITORIAL DON BOSCO::1~~INSTITUTO DE ESTUDIOS BOLIVIANOS::1~~KAMA RIVEROS, MARIO::1"
Bolivia,2017,500 - Ciencias naturales y matemáticas,AUTOR-EDITOR,Aves (Pájaros),1,INGLÉS::1,SANDRA PATRICIA HEREDIA AILLON::1
Bolivia,2017,500 - Ciencias naturales y matemáticas,TODOS,Aves (Pájaros),1,INGLÉS::1,SANDRA PATRICIA HEREDIA AILLON::1
Bolivia,2017,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,Fisiología de actividades específicas,1,LENGUA NO DETERMINADA::1,"PEREZ ZUBIETA, FERNANDO LUIS::1"
Bolivia,2017,600 - Tecnología (Ciencias aplicadas),TODOS,Fisiología de actividades específicas,1,LENGUA NO DETERMINADA::1,"PEREZ ZUBIETA, FERNANDO LUIS::1"
Bolivia,2017,800 - Literatura y retórica,AMBAS,LITERATURA Y RETÓRICA,3,ITALIANO::2~~GRIEGO::1,PLURAL EDITORES::2~~LIBRERIA EDITORIAL G.U.M::1
Bolivia,2017,800 - Literatura y retórica,AMBAS,Literatura infantil,1,LENGUA NO DETERMINADA::1,EDITORIAL QUATRO HERMANOS::1
Bolivia,2017,800 - Literatura y retórica,AMBAS,Poesía española,1,QUECHUA::1,FUNDACII? 1/2N XAVIER ALBI? 1/2 CENTRO DE SERVICIOS BIBLIOGRI? 1/2FICOS::1
Bolivia,2017,800 - Literatura y retórica,AUTOR-EDITOR,LITERATURA Y RETÓRICA,3,ESPAÑOL::2~~ITALIANO::1,"BIANCHI, ROBERTO::1~~PAYMAL NOEMI ROSE::1~~TEJADA CORONEL, MILTON RAMIRO::1"
Bolivia,2017,800 - Literatura y retórica,AUTOR-EDITOR,Literaturas nativas sudamericanas,1,AYMARA::1,"CONDORI SARMIENTO, ALEX::1"
Bolivia,2017,800 - Literatura y retórica,EDITORIAL COMERCIAL,LITERATURA Y RETÓRICA,3,ITALIANO::2~~GRIEGO::1,PLURAL EDITORES::2~~LIBRERIA EDITORIAL G.U.M::1
Bolivia,2017,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura infantil,1,LENGUA NO DETERMINADA::1,EDITORIAL QUATRO HERMANOS::1
Bolivia,2017,800 - Literatura y retórica,EDITORIAL COMERCIAL,Poesía española,1,QUECHUA::1,FUNDACII? 1/2N XAVIER ALBI? 1/2 CENTRO DE SERVICIOS BIBLIOGRI? 1/2FICOS::1
Bolivia,2017,800 - Literatura y retórica,TODOS,LITERATURA Y RETÓRICA,6,ITALIANO::3~~ESPAÑOL::2~~GRIEGO::1,"PLURAL EDITORES::2~~BIANCHI, ROBERTO::1~~LIBRERIA EDITORIAL G.U.M::1~~PAYMAL NOEMI ROSE::1~~TEJADA CORONEL, MILTON RAMIRO::1"
Bolivia,2017,800 - Literatura y retórica,TODOS,Literatura infantil,1,LENGUA NO DETERMINADA::1,EDITORIAL QUATRO HERMANOS::1
Bolivia,2017,800 - Literatura y retórica,TODOS,Literaturas nativas sudamericanas,1,AYMARA::1,"CONDORI SARMIENTO, ALEX::1"
Bolivia,2017,800 - Literatura y retórica,TODOS,Poesía española,1,QUECHUA::1,FUNDACII? 1/2N XAVIER ALBI? 1/2 CENTRO DE SERVICIOS BIBLIOGRI? 1/2FICOS::1
Bolivia,2017,900 - Geografía e historia,AUTOR-EDITOR,GEOGRAFÍA E HISTORIA,1,GUARANÍ::1,"ORTIZ TABORGA, KANDIRE::1"
Bolivia,2017,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,Educación. investigación. temas relacionados con la Historia,2,ESPAÑOL::2,"CENTRO DE INVESTIGACIONES ARQUEOLOGICAS, ANTROPOLOGICAS Y ADMINISTRACION DE TIWANAKU::2"
Bolivia,2017,900 - Geografía e historia,ENTIDAD PÚBLICA,GEOGRAFÍA E HISTORIA,2,PORTUGUÉS::2,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2
Bolivia,2017,900 - Geografía e historia,TODOS,Educación. investigación. temas relacionados con la Historia,2,ESPAÑOL::2,"CENTRO DE INVESTIGACIONES ARQUEOLOGICAS, ANTROPOLOGICAS Y ADMINISTRACION DE TIWANAKU::2"
Bolivia,2017,900 - Geografía e historia,TODOS,GEOGRAFÍA E HISTORIA,3,PORTUGUÉS::2~~GUARANÍ::1,"VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2~~ORTIZ TABORGA, KANDIRE::1"
Bolivia,2017,TODOS,AMBAS,Inglés e inglés antiguo,7,INGLÉS::7,EDITORIAL DON BOSCO::7
Bolivia,2017,TODOS,AMBAS,Interacción social,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2017,TODOS,AMBAS,LENGUAS,2,AYMARA::1~~LENGUA NO DETERMINADA::1,EDITORIAL DON BOSCO::1~~INSTITUTO DE ESTUDIOS BOLIVIANOS::1
Bolivia,2017,TODOS,AMBAS,LITERATURA Y RETÓRICA,3,ITALIANO::2~~GRIEGO::1,PLURAL EDITORES::2~~LIBRERIA EDITORIAL G.U.M::1
Bolivia,2017,TODOS,AMBAS,Literatura infantil,1,LENGUA NO DETERMINADA::1,EDITORIAL QUATRO HERMANOS::1
Bolivia,2017,TODOS,AMBAS,Poesía española,1,QUECHUA::1,FUNDACII? 1/2N XAVIER ALBI? 1/2 CENTRO DE SERVICIOS BIBLIOGRI? 1/2FICOS::1
Bolivia,2017,TODOS,AUTOR-EDITOR,Aves (Pájaros),1,INGLÉS::1,SANDRA PATRICIA HEREDIA AILLON::1
Bolivia,2017,TODOS,AUTOR-EDITOR,Derecho constitucional y administrativo,1,ESPAÑOL::1,FELIX HUANCA AYAVIRI::1
Bolivia,2017,TODOS,AUTOR-EDITOR,Desarrollo,1,ESPAÑOL::1,"BIANCHI, ROBERTO::1"
Bolivia,2017,TODOS,AUTOR-EDITOR,Diccionarios de lingüística,1,LENGUA NO DETERMINADA::1,"KAMA RIVEROS, MARIO::1"
Bolivia,2017,TODOS,AUTOR-EDITOR,Ecología humana,1,ESPAÑOL::1,"SUSTACH MENACHO, JORGE ALBERTO::1"
Bolivia,2017,TODOS,AUTOR-EDITOR,FILOSOFÍA Y PSICOLOGÍA,1,ESPAÑOL::1,WOLFGANG MANUEL KELLERT DE VILLEGAS::1
Bolivia,2017,TODOS,AUTOR-EDITOR,Fisiología de actividades específicas,1,LENGUA NO DETERMINADA::1,"PEREZ ZUBIETA, FERNANDO LUIS::1"
Bolivia,2017,TODOS,AUTOR-EDITOR,GEOGRAFÍA E HISTORIA,1,GUARANÍ::1,"ORTIZ TABORGA, KANDIRE::1"
Bolivia,2017,TODOS,AUTOR-EDITOR,LENGUAS,4,AYMARA::3~~QUECHUA::1,"CAYETANO CHOQUE, MIRIAM::1~~CHINAHUANCA SINANI, HILARION::1~~KAMA RIVEROS, MARIO::1~~RAMOS MAMANI, NICOLAS NILTON::1"
Bolivia,2017,TODOS,AUTOR-EDITOR,LITERATURA Y RETÓRICA,3,ESPAÑOL::2~~ITALIANO::1,"BIANCHI, ROBERTO::1~~PAYMAL NOEMI ROSE::1~~TEJADA CORONEL, MILTON RAMIRO::1"
Bolivia,2017,TODOS,AUTOR-EDITOR,Literaturas nativas sudamericanas,1,AYMARA::1,"CONDORI SARMIENTO, ALEX::1"
Bolivia,2017,TODOS,AUTOR-EDITOR,RELIGIÓN,1,ESPAÑOL::1,"BALLIVIAN, MARTIN MIGUEL::1"
Bolivia,2017,TODOS,EDITORIAL COMERCIAL,Inglés e inglés antiguo,7,INGLÉS::7,EDITORIAL DON BOSCO::7
Bolivia,2017,TODOS,EDITORIAL COMERCIAL,Interacción social,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2017,TODOS,EDITORIAL COMERCIAL,LENGUAS,1,AYMARA::1,EDITORIAL DON BOSCO::1
Bolivia,2017,TODOS,EDITORIAL COMERCIAL,LITERATURA Y RETÓRICA,3,ITALIANO::2~~GRIEGO::1,PLURAL EDITORES::2~~LIBRERIA EDITORIAL G.U.M::1
Bolivia,2017,TODOS,EDITORIAL COMERCIAL,Literatura infantil,1,LENGUA NO DETERMINADA::1,EDITORIAL QUATRO HERMANOS::1
Bolivia,2017,TODOS,EDITORIAL COMERCIAL,Poesía española,1,QUECHUA::1,FUNDACII? 1/2N XAVIER ALBI? 1/2 CENTRO DE SERVICIOS BIBLIOGRI? 1/2FICOS::1
Bolivia,2017,TODOS,EDITORIAL UNIVERSITARIA,LENGUAS,1,LENGUA NO DETERMINADA::1,INSTITUTO DE ESTUDIOS BOLIVIANOS::1
Bolivia,2017,TODOS,ENTIDAD PRIVADA NO EDITORIAL,CIENCIAS SOCIALES,2,INGLÉS::2,TALLER DE INICIATIVAS EN ESTUDIOS RURALES Y REFORMA AGRARIA::2
Bolivia,2017,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Educación. investigación. temas relacionados con la Historia,2,ESPAÑOL::2,"CENTRO DE INVESTIGACIONES ARQUEOLOGICAS, ANTROPOLOGICAS Y ADMINISTRACION DE TIWANAKU::2"
Bolivia,2017,TODOS,ENTIDAD PRIVADA NO EDITORIAL,GENERALIDADES,2,ITALIANO::1~~QUECHUA::1,COMUNIDAD RELIGIOSA MISIONERAS DE LAS BIENAVENTURANZAS::1~~EDITORIAL-IMPRENTA UNIVERSITARIA - UTO::1
Bolivia,2017,TODOS,ENTIDAD PÚBLICA,GEOGRAFÍA E HISTORIA,2,PORTUGUÉS::2,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2
Bolivia,2017,TODOS,ENTIDAD PÚBLICA,RELIGIÓN,2,ESPAÑOL::2,CENTRO DE DICIPULADO ETNOS::2
Bolivia,2017,TODOS,TODOS,Aves (Pájaros),1,INGLÉS::1,SANDRA PATRICIA HEREDIA AILLON::1
Bolivia,2017,TODOS,TODOS,CIENCIAS SOCIALES,2,INGLÉS::2,TALLER DE INICIATIVAS EN ESTUDIOS RURALES Y REFORMA AGRARIA::2
Bolivia,2017,TODOS,TODOS,Derecho constitucional y administrativo,1,ESPAÑOL::1,FELIX HUANCA AYAVIRI::1
Bolivia,2017,TODOS,TODOS,Desarrollo,1,ESPAÑOL::1,"BIANCHI, ROBERTO::1"
Bolivia,2017,TODOS,TODOS,Diccionarios de lingüística,1,LENGUA NO DETERMINADA::1,"KAMA RIVEROS, MARIO::1"
Bolivia,2017,TODOS,TODOS,Ecología humana,1,ESPAÑOL::1,"SUSTACH MENACHO, JORGE ALBERTO::1"
Bolivia,2017,TODOS,TODOS,Educación. investigación. temas relacionados con la Historia,2,ESPAÑOL::2,"CENTRO DE INVESTIGACIONES ARQUEOLOGICAS, ANTROPOLOGICAS Y ADMINISTRACION DE TIWANAKU::2"
Bolivia,2017,TODOS,TODOS,FILOSOFÍA Y PSICOLOGÍA,1,ESPAÑOL::1,WOLFGANG MANUEL KELLERT DE VILLEGAS::1
Bolivia,2017,TODOS,TODOS,Fisiología de actividades específicas,1,LENGUA NO DETERMINADA::1,"PEREZ ZUBIETA, FERNANDO LUIS::1"
Bolivia,2017,TODOS,TODOS,GENERALIDADES,2,ITALIANO::1~~QUECHUA::1,COMUNIDAD RELIGIOSA MISIONERAS DE LAS BIENAVENTURANZAS::1~~EDITORIAL-IMPRENTA UNIVERSITARIA - UTO::1
Bolivia,2017,TODOS,TODOS,GEOGRAFÍA E HISTORIA,3,PORTUGUÉS::2~~GUARANÍ::1,"VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2~~ORTIZ TABORGA, KANDIRE::1"
Bolivia,2017,TODOS,TODOS,Inglés e inglés antiguo,7,INGLÉS::7,EDITORIAL DON BOSCO::7
Bolivia,2017,TODOS,TODOS,Interacción social,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2017,TODOS,TODOS,LENGUAS,6,AYMARA::4~~LENGUA NO DETERMINADA::1~~QUECHUA::1,"CAYETANO CHOQUE, MIRIAM::1~~CHINAHUANCA SINANI, HILARION::1~~EDITORIAL DON BOSCO::1~~INSTITUTO DE ESTUDIOS BOLIVIANOS::1~~KAMA RIVEROS, MARIO::1"
Bolivia,2017,TODOS,TODOS,LITERATURA Y RETÓRICA,6,ITALIANO::3~~ESPAÑOL::2~~GRIEGO::1,"PLURAL EDITORES::2~~BIANCHI, ROBERTO::1~~LIBRERIA EDITORIAL G.U.M::1~~PAYMAL NOEMI ROSE::1~~TEJADA CORONEL, MILTON RAMIRO::1"
Bolivia,2017,TODOS,TODOS,Literatura infantil,1,LENGUA NO DETERMINADA::1,EDITORIAL QUATRO HERMANOS::1
Bolivia,2017,TODOS,TODOS,Literaturas nativas sudamericanas,1,AYMARA::1,"CONDORI SARMIENTO, ALEX::1"
Bolivia,2017,TODOS,TODOS,Poesía española,1,QUECHUA::1,FUNDACII? 1/2N XAVIER ALBI? 1/2 CENTRO DE SERVICIOS BIBLIOGRI? 1/2FICOS::1
Bolivia,2017,TODOS,TODOS,RELIGIÓN,3,ESPAÑOL::3,"CENTRO DE DICIPULADO ETNOS::2~~BALLIVIAN, MARTIN MIGUEL::1"
Bolivia,2018,0 - Generalidades,AUTOR-EDITOR,GENERALIDADES,1,ESPAÑOL::1,"SUAREZ OTTERBURG, XIMENA::1"
Bolivia,2018,0 - Generalidades,TODOS,GENERALIDADES,1,ESPAÑOL::1,"SUAREZ OTTERBURG, XIMENA::1"
Bolivia,2018,200 - Religión,AMBAS,Dios,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2018,200 - Religión,EDITORIAL COMERCIAL,Dios,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2018,200 - Religión,TODOS,Dios,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2018,300 - Ciencias sociales,AMBAS,CIENCIAS SOCIALES,1,INGLÉS::1,PLURAL EDITORES::1
Bolivia,2018,300 - Ciencias sociales,AMBAS,Interacción social,5,PORTUGUÉS::5,BETH SHALOM::5
Bolivia,2018,300 - Ciencias sociales,AUTOR-EDITOR,Estudio y enseñanza de la educación,1,ESPAÑOL::1,PAYMAL NOEMI ROSE::1
Bolivia,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,CIENCIAS SOCIALES,1,INGLÉS::1,PLURAL EDITORES::1
Bolivia,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,Interacción social,5,PORTUGUÉS::5,BETH SHALOM::5
Bolivia,2018,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,CIENCIAS SOCIALES,2,INGLÉS::2,TALLER DE INICIATIVAS EN ESTUDIOS RURALES Y REFORMA AGRARIA::2
Bolivia,2018,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Tierra,1,INGLÉS::1,TALLER DE INICIATIVAS EN ESTUDIOS RURALES Y REFORMA AGRARIA::1
Bolivia,2018,300 - Ciencias sociales,ENTIDAD PÚBLICA,Comunidades,2,INGLÉS::2,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2
Bolivia,2018,300 - Ciencias sociales,TODOS,CIENCIAS SOCIALES,3,INGLÉS::3,TALLER DE INICIATIVAS EN ESTUDIOS RURALES Y REFORMA AGRARIA::2~~PLURAL EDITORES::1
Bolivia,2018,300 - Ciencias sociales,TODOS,Comunidades,2,INGLÉS::2,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2
Bolivia,2018,300 - Ciencias sociales,TODOS,Estudio y enseñanza de la educación,1,ESPAÑOL::1,PAYMAL NOEMI ROSE::1
Bolivia,2018,300 - Ciencias sociales,TODOS,Interacción social,5,PORTUGUÉS::5,BETH SHALOM::5
Bolivia,2018,300 - Ciencias sociales,TODOS,Tierra,1,INGLÉS::1,TALLER DE INICIATIVAS EN ESTUDIOS RURALES Y REFORMA AGRARIA::1
Bolivia,2018,400 - Lenguas,AMBAS,Diccionarios y enciclopedias de lenguas,1,QUECHUA::1,PLURAL EDITORES::1
Bolivia,2018,400 - Lenguas,AUTOR-EDITOR,LENGUAS,9,INGLÉS::9,"DOMINGUEZ MARTILOTTI, EDUARDO ENRIQUE::9"
Bolivia,2018,400 - Lenguas,EDITORIAL COMERCIAL,Diccionarios y enciclopedias de lenguas,1,QUECHUA::1,PLURAL EDITORES::1
Bolivia,2018,400 - Lenguas,TODOS,Diccionarios y enciclopedias de lenguas,1,QUECHUA::1,PLURAL EDITORES::1
Bolivia,2018,400 - Lenguas,TODOS,LENGUAS,9,INGLÉS::9,"DOMINGUEZ MARTILOTTI, EDUARDO ENRIQUE::9"
Bolivia,2018,800 - Literatura y retórica,AMBAS,Literatura inglesa e inglesa antigua,1,INGLÉS::1,NUEVO MILENIO::1
Bolivia,2018,800 - Literatura y retórica,AMBAS,Literaturas española y portuguesa,1,INGLÉS::1,FERNANDO BARRIENTOS::1
Bolivia,2018,800 - Literatura y retórica,AMBAS,Novelística española,1,INGLÉS::1,EDITORIAL 3600::1
Bolivia,2018,800 - Literatura y retórica,AUTOR-EDITOR,Literatura infantil,2,ESPAÑOL::2,"LIZARRAGA MALDONADO, HELEN REYNA::2"
Bolivia,2018,800 - Literatura y retórica,AUTOR-EDITOR,Narración de cuentos,1,PORTUGUÉS::1,"DOTZAUER GUMUCIO, DANIELA SUSANA::1"
Bolivia,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura inglesa e inglesa antigua,1,INGLÉS::1,NUEVO MILENIO::1
Bolivia,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literaturas española y portuguesa,1,INGLÉS::1,FERNANDO BARRIENTOS::1
Bolivia,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,Novelística española,1,INGLÉS::1,EDITORIAL 3600::1
Bolivia,2018,800 - Literatura y retórica,TODOS,Literatura infantil,2,ESPAÑOL::2,"LIZARRAGA MALDONADO, HELEN REYNA::2"
Bolivia,2018,800 - Literatura y retórica,TODOS,Literatura inglesa e inglesa antigua,1,INGLÉS::1,NUEVO MILENIO::1
Bolivia,2018,800 - Literatura y retórica,TODOS,Literaturas española y portuguesa,1,INGLÉS::1,FERNANDO BARRIENTOS::1
Bolivia,2018,800 - Literatura y retórica,TODOS,Narración de cuentos,1,PORTUGUÉS::1,"DOTZAUER GUMUCIO, DANIELA SUSANA::1"
Bolivia,2018,800 - Literatura y retórica,TODOS,Novelística española,1,INGLÉS::1,EDITORIAL 3600::1
Bolivia,2018,900 - Geografía e historia,ENTIDAD PÚBLICA,GEOGRAFÍA E HISTORIA,2,PORTUGUÉS::2,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2
Bolivia,2018,900 - Geografía e historia,ENTIDAD PÚBLICA,Historia de Bolivia,1,ESPAÑOL::1,"CENTRO DE INVESTIGACIONES ARQUEOLI? 1/2GICAS, ANTROPOLI? 1/2GICAS Y ADMINISTRACII? 1/2N DE TIWANAKU::1"
Bolivia,2018,900 - Geografía e historia,TODOS,GEOGRAFÍA E HISTORIA,2,PORTUGUÉS::2,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2
Bolivia,2018,900 - Geografía e historia,TODOS,Historia de Bolivia,1,ESPAÑOL::1,"CENTRO DE INVESTIGACIONES ARQUEOLI? 1/2GICAS, ANTROPOLI? 1/2GICAS Y ADMINISTRACII? 1/2N DE TIWANAKU::1"
Bolivia,2018,TODOS,AMBAS,CIENCIAS SOCIALES,1,INGLÉS::1,PLURAL EDITORES::1
Bolivia,2018,TODOS,AMBAS,Diccionarios y enciclopedias de lenguas,1,QUECHUA::1,PLURAL EDITORES::1
Bolivia,2018,TODOS,AMBAS,Dios,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2018,TODOS,AMBAS,Interacción social,5,PORTUGUÉS::5,BETH SHALOM::5
Bolivia,2018,TODOS,AMBAS,Literatura inglesa e inglesa antigua,1,INGLÉS::1,NUEVO MILENIO::1
Bolivia,2018,TODOS,AMBAS,Literaturas española y portuguesa,1,INGLÉS::1,FERNANDO BARRIENTOS::1
Bolivia,2018,TODOS,AMBAS,Novelística española,1,INGLÉS::1,EDITORIAL 3600::1
Bolivia,2018,TODOS,AUTOR-EDITOR,Estudio y enseñanza de la educación,1,ESPAÑOL::1,PAYMAL NOEMI ROSE::1
Bolivia,2018,TODOS,AUTOR-EDITOR,GENERALIDADES,1,ESPAÑOL::1,"SUAREZ OTTERBURG, XIMENA::1"
Bolivia,2018,TODOS,AUTOR-EDITOR,LENGUAS,9,INGLÉS::9,"DOMINGUEZ MARTILOTTI, EDUARDO ENRIQUE::9"
Bolivia,2018,TODOS,AUTOR-EDITOR,Literatura infantil,2,ESPAÑOL::2,"LIZARRAGA MALDONADO, HELEN REYNA::2"
Bolivia,2018,TODOS,AUTOR-EDITOR,Narración de cuentos,1,PORTUGUÉS::1,"DOTZAUER GUMUCIO, DANIELA SUSANA::1"
Bolivia,2018,TODOS,EDITORIAL COMERCIAL,CIENCIAS SOCIALES,1,INGLÉS::1,PLURAL EDITORES::1
Bolivia,2018,TODOS,EDITORIAL COMERCIAL,Diccionarios y enciclopedias de lenguas,1,QUECHUA::1,PLURAL EDITORES::1
Bolivia,2018,TODOS,EDITORIAL COMERCIAL,Dios,1,PORTUGUÉS::1,BETH SHALOM::1
Bolivia,2018,TODOS,EDITORIAL COMERCIAL,Interacción social,5,PORTUGUÉS::5,BETH SHALOM::5
Bolivia,2018,TODOS,EDITORIAL COMERCIAL,Literatura inglesa e inglesa antigua,1,INGLÉS::1,NUEVO MILENIO::1
Bolivia,2018,TODOS,EDITORIAL COMERCIAL,Literaturas española y portuguesa,1,INGLÉS::1,FERNANDO BARRIENTOS::1
Bolivia,2018,TODOS,EDITORIAL COMERCIAL,Novelística española,1,INGLÉS::1,EDITORIAL 3600::1
Bolivia,2018,TODOS,ENTIDAD PRIVADA NO EDITORIAL,CIENCIAS SOCIALES,2,INGLÉS::2,TALLER DE INICIATIVAS EN ESTUDIOS RURALES Y REFORMA AGRARIA::2
Bolivia,2018,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Tierra,1,INGLÉS::1,TALLER DE INICIATIVAS EN ESTUDIOS RURALES Y REFORMA AGRARIA::1
Bolivia,2018,TODOS,ENTIDAD PÚBLICA,Comunidades,2,INGLÉS::2,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2
Bolivia,2018,TODOS,ENTIDAD PÚBLICA,GEOGRAFÍA E HISTORIA,2,PORTUGUÉS::2,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2
