PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA_ORIGEN,NOMBRE_DEWEY,CANTIDAD,TOP_EDITORIALES
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,ALEMÁN,Epistemología. causalidad. género humano,1,ORDEM DO GRAAL NA TERRA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,ALEMÁN,FILOSOFÍA Y PSICOLOGÍA,1,INSTITUTO PREKOP::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,ALEMÁN,Psicología,1,ASOCIACION PROYECCION SOCIAL OIKOS::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,CHINO,Filosofía antigua. medieval. oriental,7,ASSOCIACAO TENDZIN GAYTSO ASSOCIACAO::7
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,FILOSOFÍA Y PSICOLOGÍA,5,FUNDACAO DEINTEGRACAO DESENVOLVIMENTO E EDUCACAO DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL::1~~FUNDACION NEOTROPICA::1~~INSTITUTO GNOSTICO DE ANTROPOLOGIA DO BRASIL::1~~INSTITUTO SUPERIOR DE FILOSOFIA BERTHIER::1~~SERVICO SOCIAL DO COMERCIO::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Psicología,1,SOCIEDAD INTERNACIONAL PARA LA CONCIENCIA DE KRISHNA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,FILOSOFÍA Y PSICOLOGÍA,1,PIA SOCIEDAD DE SAN PABLO::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,Fenómenos paranormales,3,INSTITUTO LACHATRE::2~~SOCIEDADE DE DIVULGACAO ESPIRITA AUTA DE SOUZA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,Filosofía moderna occidental,1,CHAO DA FEIRA LTDA - ME::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,Parapsicología y ocultismo,3,FUNDACAO ESPIRITA ANDRE LUIZ::3
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,Psicología,4,INSTITUTO LANGAGE::2~~CENTRO DE REFERENCIA EM SAUDE DO TRABALHADOR::1~~SCRIPTUM LIVRARIA & PAPELARIA LTDA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Epistemología. causalidad. género humano,1,EXITO EDITORA COMUNICACAO E EVENTOS LTDA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,FILOSOFÍA Y PSICOLOGÍA,10,CENTRO DE RAJA YOGA BRAHMA KUMARIS::6~~ASOCIACION CULTURAL NA BOLOM::1~~BEAGLE MARKETING LTDA.::1~~INSTITUICAO CULTURAL KRISHNAMURTI::1~~SERVICO SOCIAL DO COMERCIO::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Fenómenos paranormales,3,AGORA HERMETICA COMERCIO SERVICOS E PUBLICACOES LTDA.::2~~CENTRO ESPIRITA CAMINHO DA REDENCAO::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Filosofía antigua. medieval. oriental,9,ASSOCIACAO DE EDITORES DE LIVROS GAUDIYA-VAISNAVAS::4~~FUNDACAO BHAKTIVEDANTA::4~~CENTRO DE ESTUDOS VIDYA-MANDIR::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Psicología,5,CENTRO BUDISTA MAHA BODHI::3~~UNIAO BRASILEIRA DE EDUCACAO E ASSISTENCIA::2
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Ética (Filosofía moral),1,FUNDACAO CULTURAL AVATAR::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,ITALIANO,Epistemología. causalidad. género humano,16,FRATERNIDADE FRANCISCO DE ASSIS::12~~ASSOCIACAO BRASILEIRA DE ONTOPSICOLOGIA::4
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,ITALIANO,Fenómenos paranormales,1,INSTITUTO LACHATRE::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,ITALIANO,Psicología,1,SERVICO NACIONAL DE APRENDIZ.... DO RIO DE JANEIRO::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Epistemología (Teoría del conocimiento),6,SERVICO SOCIAL DO COMERCIO::6
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Epistemología. causalidad. género humano,18,FUNDACAO NACIONAL DA QUALIDADE::5~~ASSOCIACAO BRASILEIRA DE ONTOPSICOLOGIA::3~~FRATERNIDADE FRANCISCO DE ASSIS::2~~ASSOCIACAO DEHONIANA BRASIL MERIDIONAL::1~~EXITO EDITORA COMUNICACAO E EVENTOS LTDA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,FILOSOFÍA Y PSICOLOGÍA,41,ESCOLA DE INTELIGENCIA CURSOS EDUCACIONAIS LTDA-EPP::22~~FUNDACAO MOKITI OKADA-M O A::3~~ALEPH - ESCOLA DE PSICANALISE::2~~FEDERACAO ESPIRITA DO ESTADO DE GOIAS::2~~FRATERNIDADE FRANCISCO DE ASSIS::2
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Fenómenos paranormales,51,CENTRO ESPIRITA DR. BEZERRA DE MENEZES DE SANTO ANDRE::8~~CENTRO ESPIRITA AMOR E CARIDADE::6~~INSTITUTO LACHATRE::6~~INSTITUTO DE DIFUSAO ESPIRITA::5~~ROTTA GRAFICA E EDITORA LTDA::5
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Filosofía antigua. medieval. oriental,11,ORGANIZACAO EDUCACIONAL EXPOENTE::5~~SISTEMA EDUCACIONAL LOURENCO FILHO LTDA::3~~ASSOCIACAO TENDZIN GAYTSO ASSOCIACAO::1~~UNIAO BRASILEIRA DE EDUCACAO E ASSISTENCIA::1~~UNIAO NACIONAL DE YOGA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Filosofía moderna occidental,9,SOCIEDADE BRASILEIRA DE PSICANALISE WINNICOTTIANA LTDA::2~~ARMAZEM DIGITAL COMUNICACAO LTDA::1~~FUNDACION EDUARDO F. COSTANTINI::1~~FUNDACION LUCIS::1~~HERRAMIENTA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Parapsicología y ocultismo,5,FUNDACION LUCIS::2~~ASSOCIACAO EDITORA ESPIRITA F. V.  LORENZ::1~~CENTRO ESPIRITA AMOR E CARIDADE::1~~FEDERACAO ESPIRITA DO ESTADO DE SAO PAULO::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Psicología,68,COMPANHIA MELHORAMENTOS DE SAO PAULO::8~~CONCURSOS PSI EMPREENDIMENTOS EDITORIAIS LTDA::6~~UNIAO BRASILEIRA DE EDUCACAO E ASSISTENCIA::6~~FUNDACAO EDUCACIONAL DE CARATINGA::4~~ASSOCIACAO BRASILEIRA DE PSICOLOGIA SOCIAL - REGIONAL SUL::2
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Psicología aplicada,7,GRUPAL::5~~ASOCIACION CIVIL PERSPECTIVAS BET MIDRASH::1~~FUNDACION CREAVIDA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Ética (Filosofía moral),9,UNIAO BRASILEIRA DE EDUCACAO E ASSISTENCIA::4~~CONSELHO REGIONAL DE ENFERMAGEM DE SAO PAULO::1~~FUNDACAO CULTURAL AVATAR::1~~INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE RONDONIA::1~~INSTITUTO GENS DE EDUCACAO E CULTURA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,PORTUGUÉS,Fenómenos paranormales,6,CENTRO ESPIRITA CAMINHO DA REDENCAO::5~~INSTITUTO DE DIFUSAO ESPIRITA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,PORTUGUÉS,Parapsicología y ocultismo,1,CENTRO ESPIRITA ALLAN KARDEC::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,PORTUGUÉS,Psicología,1,CENTRO DE ENSINO UNIFICADO DE BRASILIA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PÚBLICA,ESPAÑOL,FILOSOFÍA Y PSICOLOGÍA,2,CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA::1~~SECRETARIA EJECUTIVA DEL CONSEJO CONSULTIVO DE CIENCIAS::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PÚBLICA,FRANCÉS,Psicología,1,EDITORA DEL GOBIERNO DEL ESTADO LIBRE Y SOBERANO DE VERACRUZ LLAVE::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PÚBLICA,GRIEGO,Filosofía antigua. medieval. oriental,1,ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,FILOSOFÍA Y PSICOLOGÍA,1,MINISTERIO DA EDUCACAO E DO DESPORTO::1
TODOS,2014,100 - Filosofía y psicología,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Ética (Filosofía moral),2,CONSELHO FEDERAL DE MEDICINA::1~~MINISTERIO DA EDUCACAO E DO DESPORTO::1
TODOS,2014,100 - Filosofía y psicología,OTROS,ESPAÑOL,Psicología de adultos,1,TE ESCUCHO CENTRO TERAPEUTICO S.A.C.::1
TODOS,2014,100 - Filosofía y psicología,OTROS,INGLÉS,Filosofía antigua. medieval. oriental,1,EDITORA E DISTRIBUIDORA DHAMA::1
TODOS,2014,100 - Filosofía y psicología,OTROS,INGLÉS,Psicología,1,PAIN E CARVALHO ARTES GRAFICAS LTDA::1
TODOS,2014,100 - Filosofía y psicología,OTROS,LENGUA NO DETERMINADA,Epistemología. causalidad. género humano,1,D'PRESS EDITORA & GRAFICA LTDA-ME::1
TODOS,2014,100 - Filosofía y psicología,OTROS,LENGUA NO DETERMINADA,FILOSOFÍA Y PSICOLOGÍA,4,ALL PRINT EDITORA E ARTES GRAFICAS LTDA-ME::1~~IBC COACHING EDITORA E DISTRIBUIDORA DE LIVROS LTDA-ME::1~~JORNAL GBL E PRODUCAO EDITORIAL LTDA - ME::1~~ROSA DE BASSI GRAFICA E EDITORA LTDA::1
TODOS,2014,100 - Filosofía y psicología,OTROS,LENGUA NO DETERMINADA,Fenómenos paranormales,5,ALIANCA DISTRIBUIDORA E EDITORA DE LIVROS ESPIRITAS::2~~EDICION DEL AUTOR::2~~ALL PRINT EDITORA E ARTES GRAFICAS LTDA-ME::1
TODOS,2014,100 - Filosofía y psicología,OTROS,LENGUA NO DETERMINADA,Filosofía moderna occidental,2,EDICION DEL AUTOR::1~~GRADIFCO::1
TODOS,2014,100 - Filosofía y psicología,OTROS,LENGUA NO DETERMINADA,Psicología,7,GRAFICA E EDITORA ADONIS LTDA::2~~ALL PRINT EDITORA E ARTES GRAFICAS LTDA-ME::1~~B P LIRA-EPP::1~~COMPACTA GRAFICA E EDITORA LTDA-ME::1~~DROP COMUNICACAO GRAFICA EIRELI-ME::1
TODOS,2014,100 - Filosofía y psicología,OTROS,LENGUA NO DETERMINADA,Psicología aplicada,6,EDICION DEL AUTOR::4~~EDITORIAL CIUDAD NUEVA DE LA SEFOMA::2
TODOS,2014,100 - Filosofía y psicología,OTROS,LENGUA NO DETERMINADA,Psicología de adultos,1,GRAFICA E EDITORA COPIART LTDA::1
TODOS,2014,100 - Filosofía y psicología,OTROS,LENGUA NO DETERMINADA,Ética política,1,EDITORIAL CIUDAD NUEVA DE LA SEFOMA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ALEMÁN,Epistemología. causalidad. género humano,1,ORDEM DO GRAAL NA TERRA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ALEMÁN,FILOSOFÍA Y PSICOLOGÍA,71,EDITORA ATMAN LTDA-ME::45~~EDITORA LAFONTE LTDA::4~~EDITORIAL JURIDICA SALVADORENA::3~~PANAMERICANA LIBRERIA Y PAPELERIA::3~~CENTRO UNIVERSITARIO MUNICIPAL DE SAO JOSE::2
TODOS,2014,100 - Filosofía y psicología,TODOS,ALEMÁN,Filosofía antigua. medieval. oriental,1,UNIVERSIDADE ESTADUAL PAULISTA (UNESP)::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ALEMÁN,Filosofía moderna occidental,18,EDITORA VOZES::7~~L&PM EDITORES::4~~UNIVERSIDADE ESTADUAL PAULISTA (UNESP)::3~~GRUPO EDITORIAL RECORD::2~~CONTRAPONTO EDITORA LTDA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ALEMÁN,Lógica,1,UNIVERSIDADE ESTADUAL DE CAMPINAS::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ALEMÁN,Metafísica,1,EDITORIAL SOLAR SAS::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ALEMÁN,Psicología,25,EDITORA VOZES::10~~GMT EDITORES LTDA::3~~L&PM EDITORES::3~~AUTENTICA EDITORA::2~~PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS::2
TODOS,2014,100 - Filosofía y psicología,TODOS,ALEMÁN,Ética (Filosofía moral),1,PIA SOCIEDADE FILHAS DE SAO PAULO::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,Epistemología. causalidad. género humano,4,EDITORA GROUND LTDA::1~~EDITORA ISIS LTDA::1~~GRAN SOL EDITORA LTDA::1~~LIVROS DE SAFRA EDITORA E COMERCIO LTDA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,FILOSOFÍA Y PSICOLOGÍA,29,GRAN SOL EDITORA LTDA::3~~ASSOCIACAO IRDIN EDITORA::2~~AUTENTICA EDITORA::2~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::2~~ACADEMIA MEXICANA DE CIENCIAS::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,Fenómenos paranormales,3,EDITORA ISIS LTDA::2~~VIVIAN LERNER::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,Filosofía antigua. medieval. oriental,1,PAULO DE TASSO OLIVEIRA ASSUNCAO::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,Filosofía moderna occidental,4,ANDRE FELIPE GOMES FERNANDES -::1~~EDITORA NOESES LTDA::1~~PIA SOCIEDADE FILHAS DE SAO PAULO::1~~UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,Lógica,1,EDIOURO PUBLICACOES DE LAZER E CULTURA LTDA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,Metafísica,3,EDICIONES GILUZ::2~~INSTITUTO BRASILEIRO DE FILOSOFIA E CIENCIA RAI LU::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,Psicología,15,GMT EDITORES LTDA::7~~L&PM EDITORES::4~~PIA SOCIEDADE FILHAS DE SAO PAULO::1~~SOCIEDAD INTERNACIONAL PARA LA CONCIENCIA DE KRISHNA::1~~VETOR EDITORA PSICO PEDAGOGICA LTDA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,Psicología aplicada,6,L&PM EDITORES::6
TODOS,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,Ética (Filosofía moral),1,JULIO RAMON CABRERA ALVAREZ::1
TODOS,2014,100 - Filosofía y psicología,TODOS,FRANCÉS,Epistemología. causalidad. género humano,2,EDITORA LAFONTE LTDA::1~~MOREIRA DIAS EDITORA LTDA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,FRANCÉS,FILOSOFÍA Y PSICOLOGÍA,50,"PANAMERICANA LIBRERIA Y PAPELERIA::26~~AUTENTICA EDITORA::4~~BCD UNIAO DE EDITORAS S/A::3~~EDITORA LAFONTE LTDA::2~~FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA, TECNOLOGIA E DA CULTURA::2"
TODOS,2014,100 - Filosofía y psicología,TODOS,FRANCÉS,Fenómenos paranormales,5,INSTITUTO LACHATRE::2~~EDITORA PENSAMENTO-CULTRIX::1~~SOCIEDAD DE SAN PABLO::1~~SOCIEDADE DE DIVULGACAO ESPIRITA AUTA DE SOUZA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,FRANCÉS,Filosofía antigua. medieval. oriental,9,"MARTINS EDITORA LIVRARIA LTDA::4~~PIA SOCIEDADE FILHAS DE SAO PAULO::2~~E REALIZACOES EDITORA, LIVRARIA E DISTRIBUIDORA LTDA::1~~NANDYALA LIVROS E SERVICOS LTDA.::1~~POLAR EDITORIAL E COMERCIAL LTDA-ME::1"
TODOS,2014,100 - Filosofía y psicología,TODOS,FRANCÉS,Filosofía moderna occidental,37,"BCD UNIAO DE EDITORAS S/A::4~~E REALIZACOES EDITORA, LIVRARIA E DISTRIBUIDORA LTDA::4~~EDITORA PAZ E TERRA S/A::4~~MARTINS EDITORA LIVRARIA LTDA::4~~ALAUDE EDITORIAL LTDA::2"
TODOS,2014,100 - Filosofía y psicología,TODOS,FRANCÉS,Lógica,6,EDICIONES LAROUSSE::5~~EDIOURO PUBLICACOES DE LAZER E CULTURA LTDA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,FRANCÉS,Metafísica,2,EDITORIAL SOLAR SAS::1~~UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO::1
TODOS,2014,100 - Filosofía y psicología,TODOS,FRANCÉS,Psicología,38,EDITORA VOZES::11~~GRUPO EDITORIAL RECORD::3~~PIA SOCIEDADE FILHAS DE SAO PAULO::3~~PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS::3~~BCD UNIAO DE EDITORAS S/A::2
TODOS,2014,100 - Filosofía y psicología,TODOS,FRANCÉS,Psicología aplicada,3,EDITORA OBJETIVA LTDA::1~~GRUPO PAIDOS::1~~SANTILLANA EDICIONES GENERALES::1
TODOS,2014,100 - Filosofía y psicología,TODOS,FRANCÉS,Ética (Filosofía moral),2,EDITORIAL ME CAYO EL VEINTE::1~~PIA SOCIEDADE FILHAS DE SAO PAULO::1
TODOS,2014,100 - Filosofía y psicología,TODOS,GRIEGO,FILOSOFÍA Y PSICOLOGÍA,5,"EDIPRO EDICOES PROFISSIONAIS LTDA::2~~QUIROZ DE VARGAS, LUCIA / EXITO EDICIONES::2~~EDITORA LAFONTE LTDA::1"
TODOS,2014,100 - Filosofía y psicología,TODOS,GRIEGO,Filosofía antigua. medieval. oriental,7,EDIPRO EDICOES PROFISSIONAIS LTDA::3~~EDITORA MARTIN CLARET LTDA::1~~ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA::1~~MARTINS EDITORA LIVRARIA LTDA::1~~UNIVERSIDADE ESTADUAL DE CAMPINAS::1
TODOS,2014,100 - Filosofía y psicología,TODOS,GRIEGO,Filosofía moderna occidental,1,SANTILLANA EDICIONES GENERALES::1
TODOS,2014,100 - Filosofía y psicología,TODOS,GRIEGO,Ética (Filosofía moral),1,EDITORIAL JURIDICA SALVADORENA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Epistemología. causalidad. género humano,28,EDITORA TECMEDD LTDA::17~~LIVROS DE SAFRA EDITORA E COMERCIO LTDA::3~~LTC - LIVROS TECNICOS E CIENTIFICOS EDITORA::2~~BCD UNIAO DE EDITORAS S/A::1~~CENTRO DE PRODUCOES TECNICAS E EDITORA LTDA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,INGLÉS,FILOSOFÍA Y PSICOLOGÍA,67,CENTRO DE RAJA YOGA BRAHMA KUMARIS::6~~PANAMERICANA LIBRERIA Y PAPELERIA::5~~AMGH EDITORA LTDA::3~~CONTRAPONTO EDITORA LTDA::3~~EDITORA PENSAMENTO-CULTRIX::3
TODOS,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Fenómenos paranormales,21,EDITORA PENSAMENTO-CULTRIX::11~~AGORA HERMETICA COMERCIO SERVICOS E PUBLICACOES LTDA.::2~~BCD UNIAO DE EDITORAS S/A::2~~EDITORA LAFONTE LTDA::2~~CENTRO ESPIRITA CAMINHO DA REDENCAO::1
TODOS,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Filosofía antigua. medieval. oriental,21,ASSOCIACAO DE EDITORES DE LIVROS GAUDIYA-VAISNAVAS::4~~FUNDACAO BHAKTIVEDANTA::4~~EDITORA PENSAMENTO-CULTRIX::3~~EDITORA TEOSOFICA SOCIEDADE CIVIL::2~~CENTRO DE ESTUDOS VIDYA-MANDIR::1
TODOS,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Filosofía moderna occidental,28,SANTILLANA EDICIONES GENERALES::4~~GRUPO EDITORIAL RECORD::3~~CONTRAPONTO EDITORA LTDA::2~~EDITORA VOZES::2~~FONDO DE CULTURA ECONOMICA MEXICO::2
TODOS,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Lógica,24,EDICIONES LAROUSSE::8~~EDIOURO PUBLICACOES DE LAZER E CULTURA LTDA::7~~GRUPO EDITORIAL PATRIA::4~~EDITORA VOZES::2~~ENSINART EDITORA LTDA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Metafísica,56,SERAPIS BEY EDITORES::45~~MARIA AMELIA RODAS DE CARVALHO::4~~ORTIZ MENA GARCIA VICTORIA EUGENIA::3~~EDITORIAL SOLAR SAS::1~~ESPACIO COSMICO::1
TODOS,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Psicología,238,GMT EDITORES LTDA::83~~EDITORA GENTE LIVRARIA E EDITORA LTDA::16~~AMGH EDITORA LTDA::10~~EDITORA LAFONTE LTDA::10~~EDITORA OBJETIVA LTDA::9
TODOS,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Psicología aplicada,76,SANTILLANA EDICIONES GENERALES::38~~GRUPO PLANETA::13~~EDITORIAL OCEANO::4~~GRUPO EDITORIAL PATRIA::4~~EDITORA SCHWARCZ::3
TODOS,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Ética (Filosofía moral),15,FONDO DE CULTURA ECONOMICA MEXICO::6~~EDITORA BRASIL SEIKYO LTDA::2~~BIBLIOTECA DO EXERCITO::1~~CENTRO DE PRODUCOES TECNICAS E EDITORA LTDA::1~~EDICIONES CRISTIANAS DEL AZUAY::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ITALIANO,Epistemología. causalidad. género humano,16,FRATERNIDADE FRANCISCO DE ASSIS::12~~ASSOCIACAO BRASILEIRA DE ONTOPSICOLOGIA::4
TODOS,2014,100 - Filosofía y psicología,TODOS,ITALIANO,FILOSOFÍA Y PSICOLOGÍA,13,AUTENTICA EDITORA::8~~EDITORA LAFONTE LTDA::1~~EDITORIAL COMERCIAL::1~~GRUPO EDITORIAL RECORD::1~~JURUA EDITORA::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ITALIANO,Fenómenos paranormales,2,INSTITUTO LACHATRE::1~~SOCIEDAD DE SAN PABLO::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ITALIANO,Filosofía antigua. medieval. oriental,2,LIVRARIA E EDITORA BODIGAYA LTDA::1~~PIA SOCIEDADE FILHAS DE SAO PAULO::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ITALIANO,Filosofía moderna occidental,10,EDITORA LAFONTE LTDA::2~~PIA SOCIEDADE FILHAS DE SAO PAULO::2~~CONTRAPONTO EDITORA LTDA::1~~EDITORA REVAN LTDA::1~~EDITORA VOZES::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ITALIANO,Psicología,5,ACAO SOCIAL CLARETIANA::1~~CAMILLA CARMELO DE SIERVI::1~~EDITORA VOZES::1~~SERVICO NACIONAL DE APRENDIZ.... DO RIO DE JANEIRO::1~~SOCIEDAD DE SAN PABLO::1
TODOS,2014,100 - Filosofía y psicología,TODOS,ITALIANO,Ética (Filosofía moral),2,EDITORA VOZES::1~~TORRES JOSE ALFREDO::1
TODOS,2014,100 - Filosofía y psicología,TODOS,JAPONÉS,Filosofía antigua. medieval. oriental,3,EDITORA SATRY LTDA EPP::2~~EDITORA PHI LTDA - ME::1
TODOS,2014,100 - Filosofía y psicología,TODOS,JAPONÉS,Metafísica,6,SEICHO-NO-IE DO BRASIL::6
TODOS,2014,100 - Filosofía y psicología,TODOS,LATÍN,FILOSOFÍA Y PSICOLOGÍA,1,EDICIONES TACITAS::1
TODOS,2014,100 - Filosofía y psicología,TODOS,LATÍN,Filosofía antigua. medieval. oriental,2,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.::2
TODOS,2014,100 - Filosofía y psicología,TODOS,LATÍN,Filosofía moderna occidental,3,EDITORA LAFONTE LTDA::1~~EDITORA VOZES::1~~UNIVERSIDADE ESTADUAL DE CAMPINAS::1
TODOS,2014,100 - Filosofía y psicología,TODOS,LATÍN,Lógica,3,EDITORA VOZES::2~~INSTITUTO BRASILEIRO DE FILOSOFIA E CIENCIA RAI LU::1
TODOS,2014,100 - Filosofía y psicología,TODOS,LENGUA NO DETERMINADA,Epistemología. causalidad. género humano,53,FUNDACAO NACIONAL DA QUALIDADE::5~~NELPA L DOWER EDICOES JURIDICAS LTDA::4~~ASSOCIACAO BRASILEIRA DE ONTOPSICOLOGIA::3~~WALTER EULER MARTINS::3~~DIOGO A R CUNHA EDITORA::2
TODOS,2014,100 - Filosofía y psicología,TODOS,LENGUA NO DETERMINADA,FILOSOFÍA Y PSICOLOGÍA,180,EDITORA IMAGINE LTDA-ME::28~~ESCOLA DE INTELIGENCIA CURSOS EDUCACIONAIS LTDA-EPP::22~~EDITORA MODERNA::7~~VETOR EDITORA PSICO PEDAGOGICA LTDA::5~~ANTONIO INACIO ABRAMO RIBEIRO - EIRELI - ME::4
TODOS,2014,100 - Filosofía y psicología,TODOS,LENGUA NO DETERMINADA,Fenómenos paranormales,120,PETIT EDITORA E DISTRIBUIDORA LTDA::9~~CENTRO ESPIRITA DR. BEZERRA DE MENEZES DE SANTO ANDRE::8~~EDITORA IDEIA JURIDICA LTDA::7~~CENTRO ESPIRITA AMOR E CARIDADE::6~~INSTITUTO LACHATRE::6
