PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,NOMBRE DEWEY,CANTIDAD,TOP_IDIOMAS,TOP_EDITORIALES
Guatemala,2016,900 - Geografía e historia,AMBAS,GEOGRAFÍA E HISTORIA,1,INGLÉS::1,"EDICIONES POLYMITA, SOCIEDAD ANONIMA::1"
Guatemala,2016,900 - Geografía e historia,AMBAS,Historia de Guatemala,1,LENGUA NO DETERMINADA::1,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1
Guatemala,2016,900 - Geografía e historia,EDITORIAL COMERCIAL,GEOGRAFÍA E HISTORIA,1,INGLÉS::1,"EDICIONES POLYMITA, SOCIEDAD ANONIMA::1"
Guatemala,2016,900 - Geografía e historia,EDITORIAL COMERCIAL,Historia de Guatemala,1,LENGUA NO DETERMINADA::1,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1
Guatemala,2016,900 - Geografía e historia,TODOS,GEOGRAFÍA E HISTORIA,1,INGLÉS::1,"EDICIONES POLYMITA, SOCIEDAD ANONIMA::1"
Guatemala,2016,900 - Geografía e historia,TODOS,Historia de Guatemala,1,LENGUA NO DETERMINADA::1,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1
Guatemala,2016,TODOS,AMBAS,CIENCIAS SOCIALES,2,INGLÉS::2,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1~~GARE DE CREACION::1
Guatemala,2016,TODOS,AMBAS,Clases específicas de áreas,1,ESPAÑOL::1,INDEPENDIENTE EDITORIAL DIGITAL::1
Guatemala,2016,TODOS,AMBAS,Conceptos de Dios,1,INGLÉS::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2016,TODOS,AMBAS,Conocimientos controversiales,2,FRANCÉS::2,UNIVERSIDAD FRANCISCO MARROQUIN::2
Guatemala,2016,TODOS,AMBAS,Derecho,1,INGLÉS::1,EDITORIAL ESTUDIANTIL FENIX::1
Guatemala,2016,TODOS,AMBAS,Educación religiosa,6,INGLÉS::6,"RECURSOS EDUCATIVOS ACSI, S.A.::6"
Guatemala,2016,TODOS,AMBAS,Escuelas filosóficas específicas,1,INGLÉS::1,EDITORIAL EPISTEME::1
Guatemala,2016,TODOS,AMBAS,Existencia. sapiencia. atributos de Dios,1,INGLÉS::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2016,TODOS,AMBAS,FILOSOFÍA Y PSICOLOGÍA,1,ESPAÑOL::1,"CULTURA ESCOLAR DE GUATEMALA, S.A.::1"
Guatemala,2016,TODOS,AMBAS,GEOGRAFÍA E HISTORIA,1,INGLÉS::1,"EDICIONES POLYMITA, SOCIEDAD ANONIMA::1"
Guatemala,2016,TODOS,AMBAS,Historia de Guatemala,1,LENGUA NO DETERMINADA::1,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1
Guatemala,2016,TODOS,AMBAS,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,1,FRANCÉS::1,"SERVIPRENSA, S.A.::1"
Guatemala,2016,TODOS,AMBAS,LENGUAS,1,KAQCHIKEL::1,EDITORIAL MAYA' WUJ::1
Guatemala,2016,TODOS,AMBAS,LITERATURA Y RETÓRICA,2,FRANCÉS::2,"GRUPO AMANUENSE, S.A.::2"
Guatemala,2016,TODOS,AMBAS,Literatura infantil,9,INGLÉS::4~~FRANCÉS::3~~PERSA::1,"GRUPO AMANUENSE, S.A.::5~~GARE DE CREACION::4"
Guatemala,2016,TODOS,AMBAS,Novelística española,1,INGLÉS::1,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1
Guatemala,2016,TODOS,AMBAS,Ordenes cristianas e iglesia local,1,ALEMÁN::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2016,TODOS,AUTOR-EDITOR,Actos ilícitos,1,ESPAÑOL::1,"VELASQUEZ GOMEZ, IVAN::1"
Guatemala,2016,TODOS,AUTOR-EDITOR,FILOSOFÍA Y PSICOLOGÍA,1,ESPAÑOL::1,"RIVERA CHAVARRIA, MARIO EDILBERTO::1"
Guatemala,2016,TODOS,AUTOR-EDITOR,LITERATURA Y RETÓRICA,1,ESPAÑOL::1,"RALON CARRANZA, SERGIO LEONEL::1"
Guatemala,2016,TODOS,AUTOR-EDITOR,Literatura infantil,1,ESPAÑOL::1,"GUALIM SANCHEZ, EVELYN ELVIRA::1"
Guatemala,2016,TODOS,AUTOR-EDITOR,Medicina preventiva pública,8,INGLÉS::8,"CALDERON PINZON, MARIO RICARDO::8"
Guatemala,2016,TODOS,AUTOR-EDITOR,Novelística española,1,ESPAÑOL::1,"RALON CARRANZA, SERGIO LEONEL::1"
Guatemala,2016,TODOS,AUTOR-EDITOR,RELIGIÓN,1,INGLÉS::1,"GUATEMALA, RHEMA::1"
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,CIENCIAS SOCIALES,2,INGLÉS::2,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1~~GARE DE CREACION::1
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,Clases específicas de áreas,1,ESPAÑOL::1,INDEPENDIENTE EDITORIAL DIGITAL::1
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,Conceptos de Dios,1,INGLÉS::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,Derecho,1,INGLÉS::1,EDITORIAL ESTUDIANTIL FENIX::1
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,Educación religiosa,6,INGLÉS::6,"RECURSOS EDUCATIVOS ACSI, S.A.::6"
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,Escuelas filosóficas específicas,1,INGLÉS::1,EDITORIAL EPISTEME::1
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,Existencia. sapiencia. atributos de Dios,1,INGLÉS::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,FILOSOFÍA Y PSICOLOGÍA,1,ESPAÑOL::1,"CULTURA ESCOLAR DE GUATEMALA, S.A.::1"
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,GEOGRAFÍA E HISTORIA,1,INGLÉS::1,"EDICIONES POLYMITA, SOCIEDAD ANONIMA::1"
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,Historia de Guatemala,1,LENGUA NO DETERMINADA::1,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,1,FRANCÉS::1,"SERVIPRENSA, S.A.::1"
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,LENGUAS,1,KAQCHIKEL::1,EDITORIAL MAYA' WUJ::1
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,LITERATURA Y RETÓRICA,2,FRANCÉS::2,"GRUPO AMANUENSE, S.A.::2"
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,Literatura infantil,9,INGLÉS::4~~FRANCÉS::3~~PERSA::1,"GRUPO AMANUENSE, S.A.::5~~GARE DE CREACION::4"
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,Novelística española,1,INGLÉS::1,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1
Guatemala,2016,TODOS,EDITORIAL COMERCIAL,Ordenes cristianas e iglesia local,1,ALEMÁN::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2016,TODOS,EDITORIAL UNIVERSITARIA,Conocimientos controversiales,2,FRANCÉS::2,UNIVERSIDAD FRANCISCO MARROQUIN::2
Guatemala,2016,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Educación. investigación. temas relacionados con las ciencias naturales,1,INGLÉS::1,INSTITUTO DE NUTRICION DE CENTROAMERICA Y PANAMA::1
Guatemala,2016,TODOS,ENTIDAD PRIVADA NO EDITORIAL,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,1,ESPAÑOL::1,FUNDACION PAIZ PARA LA EDUCACION Y LA CULTURA::1
Guatemala,2016,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Literatura infantil,1,FRANCÉS::1,"SOPHOS, S.A.::1"
Guatemala,2016,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Mujeres,1,INGLÉS::1,"DEL PENSATIVO, SOCIEDAD ANONIMA::1"
Guatemala,2016,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Novelística italiana,1,ITALIANO::1,"SOPHOS, S.A.::1"
Guatemala,2016,TODOS,OTROS,LITERATURA Y RETÓRICA,1,FRANCÉS::1,"LIBRERIAS ARTEMIS EDINTER, S. A.::1"
Guatemala,2016,TODOS,TODOS,Actos ilícitos,1,ESPAÑOL::1,"VELASQUEZ GOMEZ, IVAN::1"
Guatemala,2016,TODOS,TODOS,CIENCIAS SOCIALES,2,INGLÉS::2,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1~~GARE DE CREACION::1
Guatemala,2016,TODOS,TODOS,Clases específicas de áreas,1,ESPAÑOL::1,INDEPENDIENTE EDITORIAL DIGITAL::1
Guatemala,2016,TODOS,TODOS,Conceptos de Dios,1,INGLÉS::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2016,TODOS,TODOS,Conocimientos controversiales,2,FRANCÉS::2,UNIVERSIDAD FRANCISCO MARROQUIN::2
Guatemala,2016,TODOS,TODOS,Derecho,1,INGLÉS::1,EDITORIAL ESTUDIANTIL FENIX::1
Guatemala,2016,TODOS,TODOS,Educación religiosa,6,INGLÉS::6,"RECURSOS EDUCATIVOS ACSI, S.A.::6"
Guatemala,2016,TODOS,TODOS,Educación. investigación. temas relacionados con las ciencias naturales,1,INGLÉS::1,INSTITUTO DE NUTRICION DE CENTROAMERICA Y PANAMA::1
Guatemala,2016,TODOS,TODOS,Escuelas filosóficas específicas,1,INGLÉS::1,EDITORIAL EPISTEME::1
Guatemala,2016,TODOS,TODOS,Existencia. sapiencia. atributos de Dios,1,INGLÉS::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2016,TODOS,TODOS,FILOSOFÍA Y PSICOLOGÍA,2,ESPAÑOL::2,"CULTURA ESCOLAR DE GUATEMALA, S.A.::1~~RIVERA CHAVARRIA, MARIO EDILBERTO::1"
Guatemala,2016,TODOS,TODOS,GEOGRAFÍA E HISTORIA,1,INGLÉS::1,"EDICIONES POLYMITA, SOCIEDAD ANONIMA::1"
Guatemala,2016,TODOS,TODOS,Historia de Guatemala,1,LENGUA NO DETERMINADA::1,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1
Guatemala,2016,TODOS,TODOS,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,2,ESPAÑOL::1~~FRANCÉS::1,"FUNDACION PAIZ PARA LA EDUCACION Y LA CULTURA::1~~SERVIPRENSA, S.A.::1"
Guatemala,2016,TODOS,TODOS,LENGUAS,1,KAQCHIKEL::1,EDITORIAL MAYA' WUJ::1
Guatemala,2016,TODOS,TODOS,LITERATURA Y RETÓRICA,4,FRANCÉS::3~~ESPAÑOL::1,"GRUPO AMANUENSE, S.A.::2~~LIBRERIAS ARTEMIS EDINTER, S. A.::1~~RALON CARRANZA, SERGIO LEONEL::1"
Guatemala,2016,TODOS,TODOS,Literatura infantil,11,FRANCÉS::4~~INGLÉS::4~~ESPAÑOL::1,"GRUPO AMANUENSE, S.A.::5~~GARE DE CREACION::4~~GUALIM SANCHEZ, EVELYN ELVIRA::1~~SOPHOS, S.A.::1"
Guatemala,2016,TODOS,TODOS,Medicina preventiva pública,8,INGLÉS::8,"CALDERON PINZON, MARIO RICARDO::8"
Guatemala,2016,TODOS,TODOS,Mujeres,1,INGLÉS::1,"DEL PENSATIVO, SOCIEDAD ANONIMA::1"
Guatemala,2016,TODOS,TODOS,Novelística española,2,ESPAÑOL::1~~INGLÉS::1,"F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1~~RALON CARRANZA, SERGIO LEONEL::1"
Guatemala,2016,TODOS,TODOS,Novelística italiana,1,ITALIANO::1,"SOPHOS, S.A.::1"
Guatemala,2016,TODOS,TODOS,Ordenes cristianas e iglesia local,1,ALEMÁN::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2016,TODOS,TODOS,RELIGIÓN,1,INGLÉS::1,"GUATEMALA, RHEMA::1"
Guatemala,2017,0 - Generalidades,AMBAS,Investigación,1,ESPAÑOL::1,"SERVIPRENSA, S.A.::1"
Guatemala,2017,0 - Generalidades,AUTOR-EDITOR,GENERALIDADES,1,ESPAÑOL::1,"SORG SOTO, ANA PATRICIA::1"
Guatemala,2017,0 - Generalidades,EDITORIAL COMERCIAL,Investigación,1,ESPAÑOL::1,"SERVIPRENSA, S.A.::1"
Guatemala,2017,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Crónicas y temas especiales,1,INGLÉS::1,"SOPHOS, S.A.::1"
Guatemala,2017,0 - Generalidades,TODOS,Crónicas y temas especiales,1,INGLÉS::1,"SOPHOS, S.A.::1"
Guatemala,2017,0 - Generalidades,TODOS,GENERALIDADES,1,ESPAÑOL::1,"SORG SOTO, ANA PATRICIA::1"
Guatemala,2017,0 - Generalidades,TODOS,Investigación,1,ESPAÑOL::1,"SERVIPRENSA, S.A.::1"
Guatemala,2017,100 - Filosofía y psicología,AMBAS,FILOSOFÍA Y PSICOLOGÍA,1,K’ICHE’::1,EDICIONES MAYA' NA'OJ::1
Guatemala,2017,100 - Filosofía y psicología,EDITORIAL COMERCIAL,FILOSOFÍA Y PSICOLOGÍA,1,K’ICHE’::1,EDICIONES MAYA' NA'OJ::1
Guatemala,2017,100 - Filosofía y psicología,TODOS,FILOSOFÍA Y PSICOLOGÍA,1,K’ICHE’::1,EDICIONES MAYA' NA'OJ::1
Guatemala,2017,200 - Religión,AMBAS,Educación religiosa,5,INGLÉS::5,"RECURSOS EDUCATIVOS ACSI, S.A.::5"
Guatemala,2017,200 - Religión,AMBAS,Escatología,1,ALEMÁN::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2017,200 - Religión,AMBAS,RELIGIÓN,4,INGLÉS::3~~ALEMÁN::1,"RECURSOS EDUCATIVOS ACSI, S.A.::3~~EDITORIAL LLAMADA DE MEDIANOCHE::1"
Guatemala,2017,200 - Religión,AUTOR-EDITOR,Experiencia. práctica. vida cristianas,1,INGLÉS::1,"BARAHONA ROLDAN, JUAN CARLOS::1"
Guatemala,2017,200 - Religión,AUTOR-EDITOR,RELIGIÓN,2,ESPAÑOL::2,"ARZU RAMIREZ, CESAR DONALDO::1~~JACOBS ALVARADO, ERIC OSMAN::1"
Guatemala,2017,200 - Religión,EDITORIAL COMERCIAL,Educación religiosa,5,INGLÉS::5,"RECURSOS EDUCATIVOS ACSI, S.A.::5"
Guatemala,2017,200 - Religión,EDITORIAL COMERCIAL,Escatología,1,ALEMÁN::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2017,200 - Religión,EDITORIAL COMERCIAL,RELIGIÓN,4,INGLÉS::3~~ALEMÁN::1,"RECURSOS EDUCATIVOS ACSI, S.A.::3~~EDITORIAL LLAMADA DE MEDIANOCHE::1"
Guatemala,2017,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RELIGIÓN,1,PORTUGUÉS::1,"CAMPANA VIRGEN DE FATIMA, FUNDENAL::1"
Guatemala,2017,200 - Religión,TODOS,Educación religiosa,5,INGLÉS::5,"RECURSOS EDUCATIVOS ACSI, S.A.::5"
Guatemala,2017,200 - Religión,TODOS,Escatología,1,ALEMÁN::1,EDITORIAL LLAMADA DE MEDIANOCHE::1
Guatemala,2017,200 - Religión,TODOS,Experiencia. práctica. vida cristianas,1,INGLÉS::1,"BARAHONA ROLDAN, JUAN CARLOS::1"
Guatemala,2017,200 - Religión,TODOS,RELIGIÓN,7,INGLÉS::3~~ESPAÑOL::2~~ALEMÁN::1,"RECURSOS EDUCATIVOS ACSI, S.A.::3~~ARZU RAMIREZ, CESAR DONALDO::1~~CAMPANA VIRGEN DE FATIMA, FUNDENAL::1~~EDITORIAL LLAMADA DE MEDIANOCHE::1~~JACOBS ALVARADO, ERIC OSMAN::1"
Guatemala,2017,300 - Ciencias sociales,AMBAS,Economía,1,INGLÉS::1,GARE DE CREACION::1
Guatemala,2017,300 - Ciencias sociales,AMBAS,Educación,7,LENGUA NO DETERMINADA::7,"EDICIONES SUPERIORES, S.A.::7"
Guatemala,2017,300 - Ciencias sociales,AMBAS,Filosofía y teoría del Derecho,1,ITALIANO::1,EDITORIAL ESTUDIANTIL FENIX::1
Guatemala,2017,300 - Ciencias sociales,EDITORIAL COMERCIAL,Economía,1,INGLÉS::1,GARE DE CREACION::1
Guatemala,2017,300 - Ciencias sociales,EDITORIAL COMERCIAL,Educación,7,LENGUA NO DETERMINADA::7,"EDICIONES SUPERIORES, S.A.::7"
Guatemala,2017,300 - Ciencias sociales,EDITORIAL COMERCIAL,Filosofía y teoría del Derecho,1,ITALIANO::1,EDITORIAL ESTUDIANTIL FENIX::1
Guatemala,2017,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,CIENCIAS SOCIALES,1,ESPAÑOL::1,POPULATION COUNCIL::1
Guatemala,2017,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Cambio social,1,ESPAÑOL::1,POPULATION COUNCIL::1
Guatemala,2017,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Educación,2,INGLÉS::2,MISION TECNICA ALEMANA::2
Guatemala,2017,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Interacción social,1,INGLÉS::1,ASOCIACION PARA EL AVANCE DE LAS CIENCIAS SOCIALES EN GUATEMALA::1
Guatemala,2017,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Procesos sociales,1,INGLÉS::1,ASOCIACION PARA EL AVANCE DE LAS CIENCIAS SOCIALES EN GUATEMALA::1
Guatemala,2017,300 - Ciencias sociales,TODOS,CIENCIAS SOCIALES,1,ESPAÑOL::1,POPULATION COUNCIL::1
Guatemala,2017,300 - Ciencias sociales,TODOS,Cambio social,1,ESPAÑOL::1,POPULATION COUNCIL::1
Guatemala,2017,300 - Ciencias sociales,TODOS,Economía,1,INGLÉS::1,GARE DE CREACION::1
Guatemala,2017,300 - Ciencias sociales,TODOS,Educación,9,LENGUA NO DETERMINADA::7~~INGLÉS::2,"EDICIONES SUPERIORES, S.A.::7~~MISION TECNICA ALEMANA::2"
Guatemala,2017,300 - Ciencias sociales,TODOS,Filosofía y teoría del Derecho,1,ITALIANO::1,EDITORIAL ESTUDIANTIL FENIX::1
Guatemala,2017,300 - Ciencias sociales,TODOS,Interacción social,1,INGLÉS::1,ASOCIACION PARA EL AVANCE DE LAS CIENCIAS SOCIALES EN GUATEMALA::1
Guatemala,2017,300 - Ciencias sociales,TODOS,Procesos sociales,1,INGLÉS::1,ASOCIACION PARA EL AVANCE DE LAS CIENCIAS SOCIALES EN GUATEMALA::1
Guatemala,2017,400 - Lenguas,AMBAS,LENGUAS,4,KAQCHIKEL::3~~ESPAÑOL::1,EDITORIAL MAYA' WUJ::4
Guatemala,2017,400 - Lenguas,EDITORIAL COMERCIAL,LENGUAS,4,KAQCHIKEL::3~~ESPAÑOL::1,EDITORIAL MAYA' WUJ::4
Guatemala,2017,400 - Lenguas,ENTIDAD PRIVADA NO EDITORIAL,Lectura,15,ESPAÑOL::15,USAID LEER Y APRENDER::15
Guatemala,2017,400 - Lenguas,ENTIDAD PRIVADA NO EDITORIAL,Otras lenguas,1,LENGUA NO DETERMINADA::1,MISION TECNICA ALEMANA::1
Guatemala,2017,400 - Lenguas,TODOS,LENGUAS,4,KAQCHIKEL::3~~ESPAÑOL::1,EDITORIAL MAYA' WUJ::4
Guatemala,2017,400 - Lenguas,TODOS,Lectura,15,ESPAÑOL::15,USAID LEER Y APRENDER::15
Guatemala,2017,400 - Lenguas,TODOS,Otras lenguas,1,LENGUA NO DETERMINADA::1,MISION TECNICA ALEMANA::1
Guatemala,2017,500 - Ciencias naturales y matemáticas,AMBAS,CIENCIAS NATURALES Y MATEMÁTICAS,1,ESPAÑOL::1,UNIVERSIDAD DEL VALLE DE GUATEMALA::1
Guatemala,2017,500 - Ciencias naturales y matemáticas,AMBAS,Educación. investigación. temas relacionados con las ciencias naturales,1,INGLÉS::1,GARE DE CREACION::1
Guatemala,2017,500 - Ciencias naturales y matemáticas,AUTOR-EDITOR,Educación. investigación. temas relacionados con los Animales,1,ESPAÑOL::1,"JUAREZ SANCHEZ, ANTONIO DIEGO ALEJANDRO::1"
Guatemala,2017,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,Educación. investigación. temas relacionados con las ciencias naturales,1,INGLÉS::1,GARE DE CREACION::1
Guatemala,2017,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,CIENCIAS NATURALES Y MATEMÁTICAS,1,ESPAÑOL::1,UNIVERSIDAD DEL VALLE DE GUATEMALA::1
Guatemala,2017,500 - Ciencias naturales y matemáticas,TODOS,CIENCIAS NATURALES Y MATEMÁTICAS,1,ESPAÑOL::1,UNIVERSIDAD DEL VALLE DE GUATEMALA::1
Guatemala,2017,500 - Ciencias naturales y matemáticas,TODOS,Educación. investigación. temas relacionados con las ciencias naturales,1,INGLÉS::1,GARE DE CREACION::1
Guatemala,2017,500 - Ciencias naturales y matemáticas,TODOS,Educación. investigación. temas relacionados con los Animales,1,ESPAÑOL::1,"JUAREZ SANCHEZ, ANTONIO DIEGO ALEJANDRO::1"
Guatemala,2017,600 - Tecnología (Ciencias aplicadas),OTROS,Temas especiales de tecnología,1,ESPAÑOL::1,GRAFIAETC S.A.::1
Guatemala,2017,600 - Tecnología (Ciencias aplicadas),TODOS,Temas especiales de tecnología,1,ESPAÑOL::1,GRAFIAETC S.A.::1
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,AMBAS,Arquitectura paisajística,1,ESPAÑOL::1,"COMPANIA EDITORA DE REVISTAS DE CENTROAMERICA, S.A.::1"
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,2,LENGUA NO DETERMINADA::2,"EDICIONES POLYMITA, SOCIEDAD ANONIMA::2"
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,Urbanismo y arte paisajístico,1,INGLÉS::1,"E NOTTEBOHM, PRENTISS::1"
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,Arquitectura paisajística,1,ESPAÑOL::1,"COMPANIA EDITORA DE REVISTAS DE CENTROAMERICA, S.A.::1"
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,2,LENGUA NO DETERMINADA::2,"EDICIONES POLYMITA, SOCIEDAD ANONIMA::2"
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,TODOS,Arquitectura paisajística,1,ESPAÑOL::1,"COMPANIA EDITORA DE REVISTAS DE CENTROAMERICA, S.A.::1"
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,TODOS,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,2,LENGUA NO DETERMINADA::2,"EDICIONES POLYMITA, SOCIEDAD ANONIMA::2"
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,TODOS,Urbanismo y arte paisajístico,1,INGLÉS::1,"E NOTTEBOHM, PRENTISS::1"
Guatemala,2017,800 - Literatura y retórica,AMBAS,LITERATURA Y RETÓRICA,2,LENGUA NO DETERMINADA::2,GARE DE CREACION::2
Guatemala,2017,800 - Literatura y retórica,AMBAS,Poesía española,2,SAKAPULTEKO::2,TUJAAL EDICIONES::2
Guatemala,2017,800 - Literatura y retórica,AUTOR-EDITOR,LITERATURA Y RETÓRICA,3,ESPAÑOL::2~~LENGUA NO DETERMINADA::1,"BERGER WIDMANN, JUAN ESTEBAN::1~~SOCOP ARANGO, MYRON ALEXANDER::1~~VARGAS Y VARGAS, SAMIA ELIZABETH::1"
Guatemala,2017,800 - Literatura y retórica,AUTOR-EDITOR,Literatura infantil,2,ESPAÑOL::2,"BERGER WIDMANN, JUAN ESTEBAN::1~~GRIJALVA PEREZ, PEDRO::1"
Guatemala,2017,800 - Literatura y retórica,AUTOR-EDITOR,Narración de cuentos,1,ESPAÑOL::1,"BOLANOS SANTOS, VERA PATRICIA::1"
Guatemala,2017,800 - Literatura y retórica,AUTOR-EDITOR,Poesía española,1,ESPAÑOL::1,"PINEDA MARTINEZ, BLANDY MARIA ODALYS::1"
Guatemala,2017,800 - Literatura y retórica,EDITORIAL COMERCIAL,LITERATURA Y RETÓRICA,2,LENGUA NO DETERMINADA::2,GARE DE CREACION::2
Guatemala,2017,800 - Literatura y retórica,EDITORIAL COMERCIAL,Poesía española,2,SAKAPULTEKO::2,TUJAAL EDICIONES::2
Guatemala,2017,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Novelística inglesa,1,INGLÉS::1,"SOPHOS, S.A.::1"
Guatemala,2017,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Poesía francesa,1,FRANCÉS::1,"SOPHOS, S.A.::1"
Guatemala,2017,800 - Literatura y retórica,ENTIDAD PÚBLICA,LITERATURA Y RETÓRICA,1,ESPAÑOL::1,DIRECCION GENERAL DE LAS ARTES::1
Guatemala,2017,800 - Literatura y retórica,TODOS,LITERATURA Y RETÓRICA,6,ESPAÑOL::3~~LENGUA NO DETERMINADA::3,"GARE DE CREACION::2~~BERGER WIDMANN, JUAN ESTEBAN::1~~DIRECCION GENERAL DE LAS ARTES::1~~SOCOP ARANGO, MYRON ALEXANDER::1~~VARGAS Y VARGAS, SAMIA ELIZABETH::1"
Guatemala,2017,800 - Literatura y retórica,TODOS,Literatura infantil,2,ESPAÑOL::2,"BERGER WIDMANN, JUAN ESTEBAN::1~~GRIJALVA PEREZ, PEDRO::1"
Guatemala,2017,800 - Literatura y retórica,TODOS,Narración de cuentos,1,ESPAÑOL::1,"BOLANOS SANTOS, VERA PATRICIA::1"
Guatemala,2017,800 - Literatura y retórica,TODOS,Novelística inglesa,1,INGLÉS::1,"SOPHOS, S.A.::1"
Guatemala,2017,800 - Literatura y retórica,TODOS,Poesía española,3,SAKAPULTEKO::2~~ESPAÑOL::1,"TUJAAL EDICIONES::2~~PINEDA MARTINEZ, BLANDY MARIA ODALYS::1"
Guatemala,2017,800 - Literatura y retórica,TODOS,Poesía francesa,1,FRANCÉS::1,"SOPHOS, S.A.::1"
Guatemala,2017,900 - Geografía e historia,AMBAS,GEOGRAFÍA E HISTORIA,1,ESPAÑOL::1,"SERVIPRENSA, S.A.::1"
Guatemala,2017,900 - Geografía e historia,AMBAS,Historia de Guatemala,1,INGLÉS::1,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1
Guatemala,2017,900 - Geografía e historia,EDITORIAL COMERCIAL,GEOGRAFÍA E HISTORIA,1,ESPAÑOL::1,"SERVIPRENSA, S.A.::1"
Guatemala,2017,900 - Geografía e historia,EDITORIAL COMERCIAL,Historia de Guatemala,1,INGLÉS::1,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA::1
Guatemala,2017,900 - Geografía e historia,OTROS,Geografía histórica de América del Norte y Central,2,ESPAÑOL::2,GRAFIAETC S.A.::2
Guatemala,2017,900 - Geografía e historia,TODOS,GEOGRAFÍA E HISTORIA,1,ESPAÑOL::1,"SERVIPRENSA, S.A.::1"
