PAIS,ANO,DEWEY PRINCIPAL,IDIOMA DE ORIGEN,TIPO_AGENTE,EDITORIAL,CANTIDAD
Argentina,2015,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,CIUDAD NUEVA,7
Argentina,2015,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,CONTINENTE,8
Argentina,2015,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PENIEL,14
Argentina,2015,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,AMORRORTU,3
Argentina,2015,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,CATAPULTA,13
Argentina,2015,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,DEBATE,6
Argentina,2015,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,10
Argentina,2015,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,SIGLO XXI EDITORES,28
Argentina,2015,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE PALERMO - UP,3
Argentina,2015,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,1
Argentina,2015,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE QUILMES,1
Argentina,2015,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNR EDITORA. EDITORIAL DE LA UNIVERSIDAD NACIONAL DE ROSARIO,1
Argentina,2015,400 - Lenguas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,COLIHUE 950-563,1
Argentina,2015,400 - Lenguas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,CONTINENTE,3
Argentina,2015,400 - Lenguas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,DOCENCIA,1
Argentina,2015,400 - Lenguas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EL ATENEO,3
Argentina,2015,400 - Lenguas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Argentina,2015,400 - Lenguas,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE GRAL. SAN MARTIN. UNSAM EDITA,1
Argentina,2015,500 - Ciencias naturales y matemáticas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,CONTINENTE,1
Argentina,2015,500 - Ciencias naturales y matemáticas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EL ATENEO,3
Argentina,2015,500 - Ciencias naturales y matemáticas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Argentina,2015,500 - Ciencias naturales y matemáticas,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD ADVENTISTA DEL PLATA,2
Argentina,2015,600 - Tecnología (Ciencias aplicadas),LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,ALBATROS,2
Argentina,2015,600 - Tecnología (Ciencias aplicadas),LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,ANEJO PRODUCCIONES,11
Argentina,2015,600 - Tecnología (Ciencias aplicadas),LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EDITORIAL MEDICA PANAMERICANA,6
Argentina,2015,600 - Tecnología (Ciencias aplicadas),LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,GRUPO PLANETA,4
Argentina,2015,600 - Tecnología (Ciencias aplicadas),LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,JOURNAL,3
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,CATAPULTA,10
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EL ATENEO,7
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,22
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PENSAR POKER,14
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,V&R,7
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE MAR DEL PLATA,1
Argentina,2015,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EL ATENEO,21
Argentina,2015,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,GRUPO PLANETA,56
Argentina,2015,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,LOSADA,40
Argentina,2015,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,253
Argentina,2015,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,V&R,69
Argentina,2015,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,EDUVIM,2
Argentina,2015,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,EUDEM,1
Argentina,2015,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE FORMOSA,1
Argentina,2015,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE GRAL. SAN MARTIN. UNSAM EDITA,2
Argentina,2015,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,DEBATE,4
Argentina,2015,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,DEL NUEVO EXTREMO,3
Argentina,2015,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EL ATENEO,15
Argentina,2015,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,GRUPO PLANETA,14
Argentina,2015,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,5
Argentina,2015,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,EDICIONES UNL,1
Argentina,2015,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,EDUVIM,2
Argentina,2015,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,LIBROS DEL ROJAS,1
Argentina,2015,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE GRAL. SAN MARTIN. UNSAM EDITA,2
Argentina,2016,0 - Generalidades,FRANCÉS,EDITORIAL COMERCIAL,EDHASA,1
Argentina,2016,0 - Generalidades,FRANCÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Argentina,2016,0 - Generalidades,FRANCÉS,EDITORIAL COMERCIAL,NULU BONSAI EDITORA,1
Argentina,2016,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,CERTEZA ARGENTINA,1
Argentina,2016,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Argentina,2016,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,LOSADA,1
Argentina,2016,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,2
Argentina,2016,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,PENIEL,1
Argentina,2016,0 - Generalidades,JAPONÉS,EDITORIAL COMERCIAL,POSTALES JAPONESAS EDITORA,1
Argentina,2016,0 - Generalidades,NEERLANDÉS,EDITORIAL COMERCIAL,EL CUENCO DE PLATA,1
Argentina,2016,0 - Generalidades,NEERLANDÉS,EDITORIAL COMERCIAL,ETERNA CADENCIA,1
Argentina,2016,0 - Generalidades,NEERLANDÉS,EDITORIAL COMERCIAL,PROMETEO EDITORES,1
Argentina,2016,0 - Generalidades,POLACO,EDITORIAL COMERCIAL,EL CUENCO DE PLATA,1
Argentina,2016,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,CACTUS,4
Argentina,2016,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,CAPITAL INTELECTUAL,6
Argentina,2016,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,EL CUENCO DE PLATA,3
Argentina,2016,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,8
Argentina,2016,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,PROMETEO EDITORES,6
Argentina,2016,100 - Filosofía y psicología,FRANCÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,1
Argentina,2016,100 - Filosofía y psicología,FRANCÉS,EDITORIAL UNIVERSITARIA,UNSAMEDITA,1
Argentina,2016,100 - Filosofía y psicología,GRIEGO MODERNO,EDITORIAL COMERCIAL,LOSADA,1
Argentina,2016,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,CONTINENTE,5
Argentina,2016,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,EGODOT ARGENTINA,5
Argentina,2016,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,ESPERIA EDITORIAL TEOSOFICA,2
Argentina,2016,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Argentina,2016,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,PROMETEO EDITORES,4
Argentina,2016,100 - Filosofía y psicología,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE PALERMO - UP,2
Argentina,2016,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,ADRIANA HIDALGO EDITORA,4
Argentina,2016,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,CONTINENTE,1
Argentina,2016,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,CRUCE CASA EDITORA,1
Argentina,2016,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,KATZ,1
Argentina,2016,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,LAS CUARENTA,1
Argentina,2016,100 - Filosofía y psicología,LATÍN,EDITORIAL COMERCIAL,LAS CUARENTA,1
Argentina,2016,100 - Filosofía y psicología,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,GRUPO PLANETA,4
Argentina,2016,100 - Filosofía y psicología,NEERLANDÉS,EDITORIAL COMERCIAL,AGEBE,2
Argentina,2016,100 - Filosofía y psicología,NEERLANDÉS,EDITORIAL COMERCIAL,ALMA LEPIK,1
Argentina,2016,100 - Filosofía y psicología,NEERLANDÉS,EDITORIAL COMERCIAL,ANTROPOSOFICA,2
Argentina,2016,100 - Filosofía y psicología,NEERLANDÉS,EDITORIAL COMERCIAL,CACTUS,1
Argentina,2016,100 - Filosofía y psicología,NEERLANDÉS,EDITORIAL COMERCIAL,DOROTHEA,2
Argentina,2016,100 - Filosofía y psicología,NEERLANDÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE CUYO,1
Argentina,2016,100 - Filosofía y psicología,PORTUGUÉS,EDITORIAL COMERCIAL,GRAMA EDICIONES,1
Argentina,2016,200 - Religión,FRANCÉS,EDITORIAL COMERCIAL,AGAPE LIBROS,2
Argentina,2016,200 - Religión,FRANCÉS,EDITORIAL COMERCIAL,CANAAN EDITORIAL,1
Argentina,2016,200 - Religión,FRANCÉS,EDITORIAL COMERCIAL,SAN BENITO,1
Argentina,2016,200 - Religión,GRIEGO MODERNO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Argentina,2016,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,ASOCIACION CASA EDITORA SUDAMERICANA,50
Argentina,2016,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,CERTEZA ARGENTINA,1
Argentina,2016,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,CONTINENTE,4
Argentina,2016,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,PENIEL,11
Argentina,2016,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,SENORA PORTENA,5
Argentina,2016,200 - Religión,ITALIANO,EDITORIAL COMERCIAL,CIUDAD NUEVA,1
Argentina,2016,200 - Religión,ITALIANO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Argentina,2016,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,ASOCIACION CASA EDITORA SUDAMERICANA,2
Argentina,2016,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Argentina,2016,200 - Religión,NEERLANDÉS,EDITORIAL COMERCIAL,AGAPE LIBROS,1
Argentina,2016,200 - Religión,PORTUGUÉS,EDITORIAL COMERCIAL,ASOCIACION CASA EDITORA SUDAMERICANA,25
Argentina,2016,200 - Religión,PORTUGUÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Argentina,2016,300 - Ciencias sociales,CHINO,EDITORIAL COMERCIAL,EUDEBA,2
Argentina,2016,300 - Ciencias sociales,CHINO,EDITORIAL COMERCIAL,QUADRATA,1
Argentina,2016,300 - Ciencias sociales,CHINO,EDITORIAL COMERCIAL,RODRIGO RUFAIL,1
Argentina,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,CAPITAL INTELECTUAL,4
Argentina,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,CATAPULTA,26
Argentina,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,EL ATENEO,21
Argentina,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,10
Argentina,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,SIGLO XXI EDITORES,9
Argentina,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,1
Argentina,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL UNIVERSITARIA,UNM EDITORA,1
Argentina,2016,300 - Ciencias sociales,GRIEGO MODERNO,EDITORIAL COMERCIAL,BEEME,1
Argentina,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,CATAPULTA,46
Argentina,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,EL ATENEO,26
Argentina,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,41
Argentina,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,12
Argentina,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,SCHOOL FUN,8
Argentina,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,EDUNT,1
Argentina,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE CORDOBA,2
Argentina,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNSAMEDITA,2
Argentina,2016,300 - Ciencias sociales,ITALIANO,EDITORIAL COMERCIAL,EDUCA,1
Argentina,2016,300 - Ciencias sociales,ITALIANO,EDITORIAL COMERCIAL,EL ATENEO,1
Argentina,2016,300 - Ciencias sociales,ITALIANO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,2
Argentina,2016,300 - Ciencias sociales,ITALIANO,EDITORIAL COMERCIAL,SIGLO XXI EDITORES,1
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,EDITORIAL COMERCIAL,DOROTHEA,1
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,EDITORIAL COMERCIAL,EDITORIAL MARAT,1
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,EDITORIAL COMERCIAL,KATZ,2
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,EDITORIAL COMERCIAL,V&R,2
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,EDITORIAL UNIVERSITARIA,EDUVIM,2
Argentina,2016,300 - Ciencias sociales,POLACO,EDITORIAL COMERCIAL,LIMONERO,1
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL COMERCIAL,CATAPULTA,1
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL COMERCIAL,CLACSO,1
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL COMERCIAL,LIMONERO,2
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL COMERCIAL,SB,2
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL COMERCIAL,SIGLO XXI EDITORES,2
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL UNIVERSITARIA,EDUNLU,1
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL UNIVERSITARIA,UNSAMEDITA,3
Argentina,2016,300 - Ciencias sociales,RUSO,EDITORIAL COMERCIAL,DOROTHEA,1
Argentina,2016,300 - Ciencias sociales,RUSO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,8
Argentina,2016,300 - Ciencias sociales,UCRANIANO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Argentina,2016,400 - Lenguas,CHINO,EDITORIAL COMERCIAL,LEVIATAN,1
Argentina,2016,400 - Lenguas,FRANCÉS,EDITORIAL COMERCIAL,EDICIONES DEL CCC CENTRO CULTURAL DE LA COOPERACION FLOREAL GORINI,1
Argentina,2016,400 - Lenguas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EN DANZA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,FRANCÉS,EDITORIAL COMERCIAL,CAPITAL INTELECTUAL,2
Argentina,2016,500 - Ciencias naturales y matemáticas,FRANCÉS,EDITORIAL COMERCIAL,LOSADA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,EDITORIAL MEDICA PANAMERICANA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,LENGUAJE CLARO EDITORA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,PROMETEO EDITORES,1
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD ADVENTISTA DEL PLATA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,ITALIANO,EDITORIAL COMERCIAL,SIGLO XXI EDITORES,2
Argentina,2016,500 - Ciencias naturales y matemáticas,NEERLANDÉS,EDITORIAL COMERCIAL,ANTROPOSOFICA,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),CHINO,EDITORIAL COMERCIAL,KIER,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,EDITORIAL COMERCIAL,ALBATROS,2
Argentina,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,EDITORIAL COMERCIAL,EL ATENEO,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,EDITORIAL COMERCIAL,JOURNAL,4
Argentina,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,EDITORIAL COMERCIAL,LAZO NEGRO EDICIONES,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,EDITORIAL COMERCIAL,POLEMOS,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,ANEJO PRODUCCIONES,15
Argentina,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,CONTINENTE,3
Argentina,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,EDITORIAL MEDICA PANAMERICANA,8
Argentina,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,9
Argentina,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,36
Argentina,2016,600 - Tecnología (Ciencias aplicadas),JAPONÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,EDITORIAL COMERCIAL,ALMA LEPIK,3
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,EDITORIAL COMERCIAL,CONTINENTE,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,EDITORIAL COMERCIAL,DOROTHEA,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,EDITORIAL COMERCIAL,DOS EDITORES,2
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),PORTUGUÉS,EDITORIAL COMERCIAL,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),PORTUGUÉS,EDITORIAL COMERCIAL,EDITORIAL MEDICA PANAMERICANA,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),PORTUGUÉS,EDITORIAL COMERCIAL,HEMISFERIO SUR,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),PORTUGUÉS,EDITORIAL COMERCIAL,LUGAR EDITORIAL,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),RUSO,EDITORIAL COMERCIAL,ANTROPOSOFICA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,EDITORIAL COMERCIAL,CAJA NEGRA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,EDITORIAL COMERCIAL,CAPITAL INTELECTUAL,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,EDITORIAL COMERCIAL,EDHASA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,EDITORIAL COMERCIAL,EDITORIAL OCTUBRE,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,EDITORIAL COMERCIAL,EL CUENCO DE PLATA,2
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,EDITORIAL UNIVERSITARIA,UNR EDITORA. EDITORIAL DE LA UNIVERSIDAD NACIONAL DE ROSARIO,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL COMERCIAL,EL ATENEO,4
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL COMERCIAL,EL CUENCO DE PLATA,4
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL COMERCIAL,EUDEBA,5
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,8
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,4
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,ITALIANO,EDITORIAL COMERCIAL,LOSADA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NEERLANDÉS,EDITORIAL COMERCIAL,ANTROPOSOFICA,2
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NEERLANDÉS,EDITORIAL COMERCIAL,CAJA NEGRA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NEERLANDÉS,EDITORIAL COMERCIAL,LA MARCA EDITORA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,PORTUGUÉS,EDITORIAL COMERCIAL,BEATRIZ VITERBO EDITORA,3
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,RUSO,EDITORIAL COMERCIAL,DISTRIBUIDORA QUEVEDO DE EDICIONES,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,RUSO,EDITORIAL COMERCIAL,LEVIATAN,1
Argentina,2016,800 - Literatura y retórica,CATALÁN,EDITORIAL COMERCIAL,LOSADA,1
Argentina,2016,800 - Literatura y retórica,CHECO,EDITORIAL COMERCIAL,LOSADA,2
Argentina,2016,800 - Literatura y retórica,CHECO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,CHINO,EDITORIAL COMERCIAL,ADRIANA HIDALGO EDITORA,1
Argentina,2016,800 - Literatura y retórica,CHINO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,DANÉS,EDITORIAL COMERCIAL,LOSADA,1
Argentina,2016,800 - Literatura y retórica,DANÉS,EDITORIAL COMERCIAL,PICTUS,1
Argentina,2016,800 - Literatura y retórica,EUSKERA,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,FINÉS,EDITORIAL COMERCIAL,DEL NUEVO EXTREMO,2
Argentina,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,ADRIANA HIDALGO EDITORA,3
Argentina,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,CAPITAL INTELECTUAL,2
Argentina,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,EL CUENCO DE PLATA,5
Argentina,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,LOSADA,3
Argentina,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,6
Argentina,2016,800 - Literatura y retórica,GRIEGO MODERNO,EDITORIAL COMERCIAL,BEEME,1
Argentina,2016,800 - Literatura y retórica,GRIEGO MODERNO,EDITORIAL COMERCIAL,COLIHUE 950-563,1
Argentina,2016,800 - Literatura y retórica,GRIEGO MODERNO,EDITORIAL COMERCIAL,LA COMPANIA DE LOS LIBROS,1
Argentina,2016,800 - Literatura y retórica,GRIEGO MODERNO,EDITORIAL COMERCIAL,LOSADA,3
Argentina,2016,800 - Literatura y retórica,GRIEGO MODERNO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,HEBREO,EDITORIAL COMERCIAL,LIBROS DEL ZORZAL,2
Argentina,2016,800 - Literatura y retórica,HÚNGARO,EDITORIAL COMERCIAL,LA BESTIA EQUILATERA,1
Argentina,2016,800 - Literatura y retórica,HÚNGARO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,EDICIONES B,19
Argentina,2016,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,34
